GEO.id,GEO.id2,GEO.display-label,YEAR.id,FINTYPE.id,FINTYPE.display-label,FINSRC.id,FINSRC.display-label,AMOUNT
0400000US41,41,Oregon,2015,02,Expenditure,027,Insurance Trust Expenditure,5264467
0400000US41,41,Oregon,2015,02,Expenditure,03,Total Expenditure - Exhibit: Salaries and Wages,3978523
0400000US41,41,Oregon,2015,03,"Debt Outstanding, Long Term and Short Term",98,"Total Debt Outstanding, Long term and Short Term",13061182
0400000US41,41,Oregon,2015,04,Cash and Secuirty Holdings,99,Total Cash and Security Holdings,83270290
0400000US42,42,Pennsylvania,2015,01,Revenue,01,Total Revenue,90830702
0400000US42,42,Pennsylvania,2015,01,Revenue,010,General Revenue ,74729881
0400000US42,42,Pennsylvania,2015,01,Revenue,0101,Intergovernmental Revenue,23065920
0400000US42,42,Pennsylvania,2015,01,Revenue,0102,Total Taxes,36110311
0400000US42,42,Pennsylvania,2015,01,Revenue,01021,General Sales and Gross Receipts Taxes,9865270
0400000US42,42,Pennsylvania,2015,01,Revenue,01022,Selective Sales and Gross Receipts Taxes,8504539
0400000US42,42,Pennsylvania,2015,01,Revenue,01023,License Taxes,2222062
0400000US42,42,Pennsylvania,2015,01,Revenue,01024,Individual Income Taxes,11488974
0400000US42,42,Pennsylvania,2015,01,Revenue,01025,Corporation Net income Taxes,2510136
0400000US42,42,Pennsylvania,2015,01,Revenue,01026,All Other Taxes ,1519330
0400000US42,42,Pennsylvania,2015,01,Revenue,0103,Current Charges,10527926
0400000US42,42,Pennsylvania,2015,01,Revenue,0104,Miscellaneous General Revenue,5025724
0400000US42,42,Pennsylvania,2015,01,Revenue,011,Utility Revenue ,X
0400000US42,42,Pennsylvania,2015,01,Revenue,012,Liquor Stores Revenue,1862270
0400000US42,42,Pennsylvania,2015,01,Revenue,013,Insurance Trust Revenue ,14238551
0400000US42,42,Pennsylvania,2015,02,Expenditure,02,Total Expenditure,90487046
0400000US42,42,Pennsylvania,2015,02,Expenditure,021,Total Expenditure - Intergovernmental Expenditure,19407646
0400000US42,42,Pennsylvania,2015,02,Expenditure,022,Total Expenditure - Direct Expenditure,71079400
0400000US42,42,Pennsylvania,2015,02,Expenditure,0221,Total Expenditure - Direct Expenditure - Current Operations,47566743
0400000US42,42,Pennsylvania,2015,02,Expenditure,0222,Total Expenditure - Direct Expenditure - Capital Outlay,7365648
0400000US42,42,Pennsylvania,2015,02,Expenditure,0223,Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments,12451377
0400000US42,42,Pennsylvania,2015,02,Expenditure,0224,Total Expenditure - Direct Expenditure - Assistance and Subsidies,2261731
0400000US42,42,Pennsylvania,2015,02,Expenditure,0225,Total Expenditure - Direct Expenditure - Interest on Debt,1433901
0400000US42,42,Pennsylvania,2015,02,Expenditure,023,Total Expenditure - General Expenditure,76273410
0400000US42,42,Pennsylvania,2015,02,Expenditure,0231,Total Expenditure - General Expenditure - Intergovernmental General Expenditure,19407646
0400000US42,42,Pennsylvania,2015,02,Expenditure,0232,Total Expenditure - General Expenditure - Direct General Expenditure,56865764
0400000US42,42,Pennsylvania,2015,02,Expenditure,0234,"General Expenditure, by Function: - Education",24082835
0400000US42,42,Pennsylvania,2015,02,Expenditure,02341,"General Expenditure, by Function: - Public Welfare",24749412
0400000US42,42,Pennsylvania,2015,02,Expenditure,02342,"General Expenditure, by Function: - Hospitals",4299969
0400000US42,42,Pennsylvania,2015,02,Expenditure,02343,"General Expenditure, by Function: - Health",3042955
0400000US42,42,Pennsylvania,2015,02,Expenditure,02344,"General Expenditure, by Function: - Highways",7943181
0400000US42,42,Pennsylvania,2015,02,Expenditure,02345,"General Expenditure, by Function: - Police Protection",1037183
0400000US42,42,Pennsylvania,2015,02,Expenditure,02346,"General Expenditure, by Function: - Correction",2061391
0400000US42,42,Pennsylvania,2015,02,Expenditure,02347,"General Expenditure, by Function: - Natural Resources",665218
0400000US42,42,Pennsylvania,2015,02,Expenditure,02348,"General Expenditure, by Function: - Parks and Recreation",320836
0400000US42,42,Pennsylvania,2015,02,Expenditure,02349,"General Expenditure, by Function: - Governmental Administration",2996767
0400000US42,42,Pennsylvania,2015,02,Expenditure,02350,"General Expenditure, by Function: - Interest on General Debt",1433901
0400000US42,42,Pennsylvania,2015,02,Expenditure,02351,"General Expenditure, by Function: - Other and Unallocable",3639762
0400000US42,42,Pennsylvania,2015,02,Expenditure,025,Utility Expenditure,4
0400000US42,42,Pennsylvania,2015,02,Expenditure,026,Liquor Stores Expenditure,1762255
0400000US42,42,Pennsylvania,2015,02,Expenditure,027,Insurance Trust Expenditure,12451377
0400000US42,42,Pennsylvania,2015,02,Expenditure,03,Total Expenditure - Exhibit: Salaries and Wages,9896754
0400000US42,42,Pennsylvania,2015,03,"Debt Outstanding, Long Term and Short Term",98,"Total Debt Outstanding, Long term and Short Term",47920479
0400000US42,42,Pennsylvania,2015,04,Cash and Secuirty Holdings,99,Total Cash and Security Holdings,128274927
0400000US44,44,Rhode Island,2015,01,Revenue,01,Total Revenue,8404265
0400000US44,44,Rhode Island,2015,01,Revenue,010,General Revenue ,7364028
0400000US44,44,Rhode Island,2015,01,Revenue,0101,Intergovernmental Revenue,2466598
0400000US44,44,Rhode Island,2015,01,Revenue,0102,Total Taxes,3196673
0400000US44,44,Rhode Island,2015,01,Revenue,01021,General Sales and Gross Receipts Taxes,959513
0400000US44,44,Rhode Island,2015,01,Revenue,01022,Selective Sales and Gross Receipts Taxes,661010
0400000US44,44,Rhode Island,2015,01,Revenue,01023,License Taxes,120832
0400000US44,44,Rhode Island,2015,01,Revenue,01024,Individual Income Taxes,1215368
0400000US44,44,Rhode Island,2015,01,Revenue,01025,Corporation Net income Taxes,176336
0400000US44,44,Rhode Island,2015,01,Revenue,01026,All Other Taxes ,63614
0400000US44,44,Rhode Island,2015,01,Revenue,0103,Current Charges,789919
0400000US44,44,Rhode Island,2015,01,Revenue,0104,Miscellaneous General Revenue,910838
0400000US44,44,Rhode Island,2015,01,Revenue,011,Utility Revenue ,24588
0400000US44,44,Rhode Island,2015,01,Revenue,012,Liquor Stores Revenue,X
0400000US44,44,Rhode Island,2015,01,Revenue,013,Insurance Trust Revenue ,1015649
0400000US44,44,Rhode Island,2015,02,Expenditure,02,Total Expenditure,8676750
0400000US44,44,Rhode Island,2015,02,Expenditure,021,Total Expenditure - Intergovernmental Expenditure,1226790
0400000US44,44,Rhode Island,2015,02,Expenditure,022,Total Expenditure - Direct Expenditure,7449960
0400000US44,44,Rhode Island,2015,02,Expenditure,0221,Total Expenditure - Direct Expenditure - Current Operations,4942106
0400000US44,44,Rhode Island,2015,02,Expenditure,0222,Total Expenditure - Direct Expenditure - Capital Outlay,477367
0400000US44,44,Rhode Island,2015,02,Expenditure,0223,Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments,1354270
0400000US44,44,Rhode Island,2015,02,Expenditure,0224,Total Expenditure - Direct Expenditure - Assistance and Subsidies,157315
0400000US44,44,Rhode Island,2015,02,Expenditure,0225,Total Expenditure - Direct Expenditure - Interest on Debt,518902
0400000US44,44,Rhode Island,2015,02,Expenditure,023,Total Expenditure - General Expenditure,7172099
0400000US44,44,Rhode Island,2015,02,Expenditure,0231,Total Expenditure - General Expenditure - Intergovernmental General Expenditure,1226790
0400000US44,44,Rhode Island,2015,02,Expenditure,0232,Total Expenditure - General Expenditure - Direct General Expenditure,5945309
0400000US44,44,Rhode Island,2015,02,Expenditure,0234,"General Expenditure, by Function: - Education",2052694
0400000US44,44,Rhode Island,2015,02,Expenditure,02341,"General Expenditure, by Function: - Public Welfare",2672489
0400000US44,44,Rhode Island,2015,02,Expenditure,02342,"General Expenditure, by Function: - Hospitals",65951
0400000US44,44,Rhode Island,2015,02,Expenditure,02343,"General Expenditure, by Function: - Health",170838
0400000US44,44,Rhode Island,2015,02,Expenditure,02344,"General Expenditure, by Function: - Highways",317439
0400000US44,44,Rhode Island,2015,02,Expenditure,02345,"General Expenditure, by Function: - Police Protection",81869
0400000US44,44,Rhode Island,2015,02,Expenditure,02346,"General Expenditure, by Function: - Correction",191023
0400000US44,44,Rhode Island,2015,02,Expenditure,02347,"General Expenditure, by Function: - Natural Resources",57629
0400000US44,44,Rhode Island,2015,02,Expenditure,02348,"General Expenditure, by Function: - Parks and Recreation",34105
0400000US44,44,Rhode Island,2015,02,Expenditure,02349,"General Expenditure, by Function: - Governmental Administration",386131
0400000US44,44,Rhode Island,2015,02,Expenditure,02350,"General Expenditure, by Function: - Interest on General Debt",517866
0400000US44,44,Rhode Island,2015,02,Expenditure,02351,"General Expenditure, by Function: - Other and Unallocable",624065
0400000US44,44,Rhode Island,2015,02,Expenditure,025,Utility Expenditure,150381
0400000US44,44,Rhode Island,2015,02,Expenditure,026,Liquor Stores Expenditure,X
0400000US44,44,Rhode Island,2015,02,Expenditure,027,Insurance Trust Expenditure,1354270
0400000US44,44,Rhode Island,2015,02,Expenditure,03,Total Expenditure - Exhibit: Salaries and Wages,1244150
0400000US44,44,Rhode Island,2015,03,"Debt Outstanding, Long Term and Short Term",98,"Total Debt Outstanding, Long term and Short Term",9004835
0400000US44,44,Rhode Island,2015,04,Cash and Secuirty Holdings,99,Total Cash and Security Holdings,16792015
0400000US45,45,South Carolina,2015,01,Revenue,01,Total Revenue,29546888
0400000US45,45,South Carolina,2015,01,Revenue,010,General Revenue ,24695871
0400000US45,45,South Carolina,2015,01,Revenue,0101,Intergovernmental Revenue,8443093
0400000US45,45,South Carolina,2015,01,Revenue,0102,Total Taxes,9620534
0400000US45,45,South Carolina,2015,01,Revenue,01021,General Sales and Gross Receipts Taxes,3568788
0400000US45,45,South Carolina,2015,01,Revenue,01022,Selective Sales and Gross Receipts Taxes,1322830
0400000US45,45,South Carolina,2015,01,Revenue,01023,License Taxes,524285
0400000US45,45,South Carolina,2015,01,Revenue,01024,Individual Income Taxes,3695701
0400000US45,45,South Carolina,2015,01,Revenue,01025,Corporation Net income Taxes,410931
0400000US45,45,South Carolina,2015,01,Revenue,01026,All Other Taxes ,97999
0400000US45,45,South Carolina,2015,01,Revenue,0103,Current Charges,4760058
0400000US45,45,South Carolina,2015,01,Revenue,0104,Miscellaneous General Revenue,1872186
0400000US45,45,South Carolina,2015,01,Revenue,011,Utility Revenue ,1983216
0400000US45,45,South Carolina,2015,01,Revenue,012,Liquor Stores Revenue,X
0400000US45,45,South Carolina,2015,01,Revenue,013,Insurance Trust Revenue ,2867801
0400000US45,45,South Carolina,2015,02,Expenditure,02,Total Expenditure,30551967
0400000US45,45,South Carolina,2015,02,Expenditure,021,Total Expenditure - Intergovernmental Expenditure,5955882
0400000US45,45,South Carolina,2015,02,Expenditure,022,Total Expenditure - Direct Expenditure,24596085
0400000US45,45,South Carolina,2015,02,Expenditure,0221,Total Expenditure - Direct Expenditure - Current Operations,18212302
0400000US45,45,South Carolina,2015,02,Expenditure,0222,Total Expenditure - Direct Expenditure - Capital Outlay,1343941
0400000US45,45,South Carolina,2015,02,Expenditure,0223,Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments,3302627
0400000US45,45,South Carolina,2015,02,Expenditure,0224,Total Expenditure - Direct Expenditure - Assistance and Subsidies,1105484
0400000US45,45,South Carolina,2015,02,Expenditure,0225,Total Expenditure - Direct Expenditure - Interest on Debt,631731
0400000US45,45,South Carolina,2015,02,Expenditure,023,Total Expenditure - General Expenditure,25421331
0400000US45,45,South Carolina,2015,02,Expenditure,0231,Total Expenditure - General Expenditure - Intergovernmental General Expenditure,5955882
0400000US45,45,South Carolina,2015,02,Expenditure,0232,Total Expenditure - General Expenditure - Direct General Expenditure,19465449
0400000US45,45,South Carolina,2015,02,Expenditure,0234,"General Expenditure, by Function: - Education",9225130
0400000US45,45,South Carolina,2015,02,Expenditure,02341,"General Expenditure, by Function: - Public Welfare",7398432
0400000US45,45,South Carolina,2015,02,Expenditure,02342,"General Expenditure, by Function: - Hospitals",1657101
0400000US45,45,South Carolina,2015,02,Expenditure,02343,"General Expenditure, by Function: - Health",1132870
0400000US45,45,South Carolina,2015,02,Expenditure,02344,"General Expenditure, by Function: - Highways",1259022
0400000US45,45,South Carolina,2015,02,Expenditure,02345,"General Expenditure, by Function: - Police Protection",174707
0400000US45,45,South Carolina,2015,02,Expenditure,02346,"General Expenditure, by Function: - Correction",510461
0400000US45,45,South Carolina,2015,02,Expenditure,02347,"General Expenditure, by Function: - Natural Resources",211338
0400000US45,45,South Carolina,2015,02,Expenditure,02348,"General Expenditure, by Function: - Parks and Recreation",111859
0400000US45,45,South Carolina,2015,02,Expenditure,02349,"General Expenditure, by Function: - Governmental Administration",631923
0400000US45,45,South Carolina,2015,02,Expenditure,02350,"General Expenditure, by Function: - Interest on General Debt",357902
0400000US45,45,South Carolina,2015,02,Expenditure,02351,"General Expenditure, by Function: - Other and Unallocable",2750586
0400000US45,45,South Carolina,2015,02,Expenditure,025,Utility Expenditure,1828009
0400000US45,45,South Carolina,2015,02,Expenditure,026,Liquor Stores Expenditure,X
0400000US45,45,South Carolina,2015,02,Expenditure,027,Insurance Trust Expenditure,3302627
0400000US45,45,South Carolina,2015,02,Expenditure,03,Total Expenditure - Exhibit: Salaries and Wages,3877595
0400000US45,45,South Carolina,2015,03,"Debt Outstanding, Long Term and Short Term",98,"Total Debt Outstanding, Long term and Short Term",15122266
0400000US45,45,South Carolina,2015,04,Cash and Secuirty Holdings,99,Total Cash and Security Holdings,40178972
0400000US46,46,South Dakota,2015,01,Revenue,01,Total Revenue,4875457
0400000US46,46,South Dakota,2015,01,Revenue,010,General Revenue ,4169927
0400000US46,46,South Dakota,2015,01,Revenue,0101,Intergovernmental Revenue,1498716
0400000US46,46,South Dakota,2015,01,Revenue,0102,Total Taxes,1674108
0400000US46,46,South Dakota,2015,01,Revenue,01021,General Sales and Gross Receipts Taxes,970784
0400000US46,46,South Dakota,2015,01,Revenue,01022,Selective Sales and Gross Receipts Taxes,401898
0400000US46,46,South Dakota,2015,01,Revenue,01023,License Taxes,288796
0400000US46,46,South Dakota,2015,01,Revenue,01024,Individual Income Taxes,X
0400000US46,46,South Dakota,2015,01,Revenue,01025,Corporation Net income Taxes,4334
0400000US46,46,South Dakota,2015,01,Revenue,01026,All Other Taxes ,8296
0400000US46,46,South Dakota,2015,01,Revenue,0103,Current Charges,374044
0400000US46,46,South Dakota,2015,01,Revenue,0104,Miscellaneous General Revenue,623059
0400000US46,46,South Dakota,2015,01,Revenue,011,Utility Revenue ,X
0400000US46,46,South Dakota,2015,01,Revenue,012,Liquor Stores Revenue,X
0400000US46,46,South Dakota,2015,01,Revenue,013,Insurance Trust Revenue ,705530
0400000US46,46,South Dakota,2015,02,Expenditure,02,Total Expenditure,4728349
0400000US46,46,South Dakota,2015,02,Expenditure,021,Total Expenditure - Intergovernmental Expenditure,784855
0400000US46,46,South Dakota,2015,02,Expenditure,022,Total Expenditure - Direct Expenditure,3943494
0400000US46,46,South Dakota,2015,02,Expenditure,0221,Total Expenditure - Direct Expenditure - Current Operations,2612051
0400000US46,46,South Dakota,2015,02,Expenditure,0222,Total Expenditure - Direct Expenditure - Capital Outlay,586595
0400000US46,46,South Dakota,2015,02,Expenditure,0223,Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments,548872
0400000US46,46,South Dakota,2015,02,Expenditure,0224,Total Expenditure - Direct Expenditure - Assistance and Subsidies,87888
0400000US46,46,South Dakota,2015,02,Expenditure,0225,Total Expenditure - Direct Expenditure - Interest on Debt,108088
0400000US46,46,South Dakota,2015,02,Expenditure,023,Total Expenditure - General Expenditure,4179477
0400000US46,46,South Dakota,2015,02,Expenditure,0231,Total Expenditure - General Expenditure - Intergovernmental General Expenditure,784855
0400000US46,46,South Dakota,2015,02,Expenditure,0232,Total Expenditure - General Expenditure - Direct General Expenditure,3394622
0400000US46,46,South Dakota,2015,02,Expenditure,0234,"General Expenditure, by Function: - Education",1316817
0400000US46,46,South Dakota,2015,02,Expenditure,02341,"General Expenditure, by Function: - Public Welfare",1037395
0400000US46,46,South Dakota,2015,02,Expenditure,02342,"General Expenditure, by Function: - Hospitals",23648
0400000US46,46,South Dakota,2015,02,Expenditure,02343,"General Expenditure, by Function: - Health",191962
0400000US46,46,South Dakota,2015,02,Expenditure,02344,"General Expenditure, by Function: - Highways",605572
0400000US46,46,South Dakota,2015,02,Expenditure,02345,"General Expenditure, by Function: - Police Protection",45483
0400000US46,46,South Dakota,2015,02,Expenditure,02346,"General Expenditure, by Function: - Correction",125983
0400000US46,46,South Dakota,2015,02,Expenditure,02347,"General Expenditure, by Function: - Natural Resources",209860
0400000US46,46,South Dakota,2015,02,Expenditure,02348,"General Expenditure, by Function: - Parks and Recreation",45255
0400000US46,46,South Dakota,2015,02,Expenditure,02349,"General Expenditure, by Function: - Governmental Administration",183906
0400000US46,46,South Dakota,2015,02,Expenditure,02350,"General Expenditure, by Function: - Interest on General Debt",108088
0400000US46,46,South Dakota,2015,02,Expenditure,02351,"General Expenditure, by Function: - Other and Unallocable",285508
0400000US46,46,South Dakota,2015,02,Expenditure,025,Utility Expenditure,X
0400000US46,46,South Dakota,2015,02,Expenditure,026,Liquor Stores Expenditure,X
0400000US46,46,South Dakota,2015,02,Expenditure,027,Insurance Trust Expenditure,548872
0400000US46,46,South Dakota,2015,02,Expenditure,03,Total Expenditure - Exhibit: Salaries and Wages,730433
0400000US46,46,South Dakota,2015,03,"Debt Outstanding, Long Term and Short Term",98,"Total Debt Outstanding, Long term and Short Term",3346046
0400000US46,46,South Dakota,2015,04,Cash and Secuirty Holdings,99,Total Cash and Security Holdings,16436064
0400000US47,47,Tennessee,2015,01,Revenue,01,Total Revenue,30806454
0400000US47,47,Tennessee,2015,01,Revenue,010,General Revenue ,27632347
0400000US47,47,Tennessee,2015,01,Revenue,0101,Intergovernmental Revenue,10568128
0400000US47,47,Tennessee,2015,01,Revenue,0102,Total Taxes,12698496
0400000US47,47,Tennessee,2015,01,Revenue,01021,General Sales and Gross Receipts Taxes,6548032
0400000US47,47,Tennessee,2015,01,Revenue,01022,Selective Sales and Gross Receipts Taxes,2648689
0400000US47,47,Tennessee,2015,01,Revenue,01023,License Taxes,1502770
0400000US47,47,Tennessee,2015,01,Revenue,01024,Individual Income Taxes,302196
0400000US47,47,Tennessee,2015,01,Revenue,01025,Corporation Net income Taxes,1400973
0400000US47,47,Tennessee,2015,01,Revenue,01026,All Other Taxes ,295836
0400000US47,47,Tennessee,2015,01,Revenue,0103,Current Charges,2134527
0400000US47,47,Tennessee,2015,01,Revenue,0104,Miscellaneous General Revenue,2231196
0400000US47,47,Tennessee,2015,01,Revenue,011,Utility Revenue ,X
0400000US47,47,Tennessee,2015,01,Revenue,012,Liquor Stores Revenue,X
0400000US47,47,Tennessee,2015,01,Revenue,013,Insurance Trust Revenue ,3174107
0400000US47,47,Tennessee,2015,02,Expenditure,02,Total Expenditure,31957529
0400000US47,47,Tennessee,2015,02,Expenditure,021,Total Expenditure - Intergovernmental Expenditure,7233618
0400000US47,47,Tennessee,2015,02,Expenditure,022,Total Expenditure - Direct Expenditure,24723911
0400000US47,47,Tennessee,2015,02,Expenditure,0221,Total Expenditure - Direct Expenditure - Current Operations,18580912
0400000US47,47,Tennessee,2015,02,Expenditure,0222,Total Expenditure - Direct Expenditure - Capital Outlay,1538331
0400000US47,47,Tennessee,2015,02,Expenditure,0223,Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments,3177122
0400000US47,47,Tennessee,2015,02,Expenditure,0224,Total Expenditure - Direct Expenditure - Assistance and Subsidies,1191350
0400000US47,47,Tennessee,2015,02,Expenditure,0225,Total Expenditure - Direct Expenditure - Interest on Debt,236196
0400000US47,47,Tennessee,2015,02,Expenditure,023,Total Expenditure - General Expenditure,28780407
0400000US47,47,Tennessee,2015,02,Expenditure,0231,Total Expenditure - General Expenditure - Intergovernmental General Expenditure,7233618
0400000US47,47,Tennessee,2015,02,Expenditure,0232,Total Expenditure - General Expenditure - Direct General Expenditure,21546789
0400000US47,47,Tennessee,2015,02,Expenditure,0234,"General Expenditure, by Function: - Education",10260470
0400000US47,47,Tennessee,2015,02,Expenditure,02341,"General Expenditure, by Function: - Public Welfare",11420314
0400000US47,47,Tennessee,2015,02,Expenditure,02342,"General Expenditure, by Function: - Hospitals",409917
0400000US47,47,Tennessee,2015,02,Expenditure,02343,"General Expenditure, by Function: - Health",656123
0400000US47,47,Tennessee,2015,02,Expenditure,02344,"General Expenditure, by Function: - Highways",1572450
0400000US47,47,Tennessee,2015,02,Expenditure,02345,"General Expenditure, by Function: - Police Protection",258724
0400000US47,47,Tennessee,2015,02,Expenditure,02346,"General Expenditure, by Function: - Correction",941977
0400000US47,47,Tennessee,2015,02,Expenditure,02347,"General Expenditure, by Function: - Natural Resources",304603
0400000US47,47,Tennessee,2015,02,Expenditure,02348,"General Expenditure, by Function: - Parks and Recreation",90137
0400000US47,47,Tennessee,2015,02,Expenditure,02349,"General Expenditure, by Function: - Governmental Administration",876655
0400000US47,47,Tennessee,2015,02,Expenditure,02350,"General Expenditure, by Function: - Interest on General Debt",236196
0400000US47,47,Tennessee,2015,02,Expenditure,02351,"General Expenditure, by Function: - Other and Unallocable",1752841
0400000US47,47,Tennessee,2015,02,Expenditure,025,Utility Expenditure,X
0400000US47,47,Tennessee,2015,02,Expenditure,026,Liquor Stores Expenditure,X
0400000US47,47,Tennessee,2015,02,Expenditure,027,Insurance Trust Expenditure,3177122
0400000US47,47,Tennessee,2015,02,Expenditure,03,Total Expenditure - Exhibit: Salaries and Wages,3853504
0400000US47,47,Tennessee,2015,03,"Debt Outstanding, Long Term and Short Term",98,"Total Debt Outstanding, Long term and Short Term",6031121
0400000US47,47,Tennessee,2015,04,Cash and Secuirty Holdings,99,Total Cash and Security Holdings,60822627
0400000US48,48,Texas,2015,01,Revenue,01,Total Revenue,138700488
0400000US48,48,Texas,2015,01,Revenue,010,General Revenue ,124069849
0400000US48,48,Texas,2015,01,Revenue,0101,Intergovernmental Revenue,43763868
0400000US48,48,Texas,2015,01,Revenue,0102,Total Taxes,55086438
0400000US48,48,Texas,2015,01,Revenue,01021,General Sales and Gross Receipts Taxes,33664187
0400000US48,48,Texas,2015,01,Revenue,01022,Selective Sales and Gross Receipts Taxes,13989995
0400000US48,48,Texas,2015,01,Revenue,01023,License Taxes,3426885
0400000US48,48,Texas,2015,01,Revenue,01024,Individual Income Taxes,X
0400000US48,48,Texas,2015,01,Revenue,01025,Corporation Net income Taxes,X
0400000US48,48,Texas,2015,01,Revenue,01026,All Other Taxes ,4005371
0400000US48,48,Texas,2015,01,Revenue,0103,Current Charges,14251446
0400000US48,48,Texas,2015,01,Revenue,0104,Miscellaneous General Revenue,10968097
0400000US48,48,Texas,2015,01,Revenue,011,Utility Revenue ,X
0400000US48,48,Texas,2015,01,Revenue,012,Liquor Stores Revenue,X
0400000US48,48,Texas,2015,01,Revenue,013,Insurance Trust Revenue ,14630639
0400000US48,48,Texas,2015,02,Expenditure,02,Total Expenditure,138442645
0400000US48,48,Texas,2015,02,Expenditure,021,Total Expenditure - Intergovernmental Expenditure,29951157
0400000US48,48,Texas,2015,02,Expenditure,022,Total Expenditure - Direct Expenditure,108491488
0400000US48,48,Texas,2015,02,Expenditure,0221,Total Expenditure - Direct Expenditure - Current Operations,76985367
0400000US48,48,Texas,2015,02,Expenditure,0222,Total Expenditure - Direct Expenditure - Capital Outlay,9310276
0400000US48,48,Texas,2015,02,Expenditure,0223,Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments,17934328
0400000US48,48,Texas,2015,02,Expenditure,0224,Total Expenditure - Direct Expenditure - Assistance and Subsidies,2673958
0400000US48,48,Texas,2015,02,Expenditure,0225,Total Expenditure - Direct Expenditure - Interest on Debt,1587559
0400000US48,48,Texas,2015,02,Expenditure,023,Total Expenditure - General Expenditure,120508317
0400000US48,48,Texas,2015,02,Expenditure,0231,Total Expenditure - General Expenditure - Intergovernmental General Expenditure,29951157
0400000US48,48,Texas,2015,02,Expenditure,0232,Total Expenditure - General Expenditure - Direct General Expenditure,90557160
0400000US48,48,Texas,2015,02,Expenditure,0234,"General Expenditure, by Function: - Education",52105317
0400000US48,48,Texas,2015,02,Expenditure,02341,"General Expenditure, by Function: - Public Welfare",35961689
0400000US48,48,Texas,2015,02,Expenditure,02342,"General Expenditure, by Function: - Hospitals",6048942
0400000US48,48,Texas,2015,02,Expenditure,02343,"General Expenditure, by Function: - Health",2661393
0400000US48,48,Texas,2015,02,Expenditure,02344,"General Expenditure, by Function: - Highways",8445801
0400000US48,48,Texas,2015,02,Expenditure,02345,"General Expenditure, by Function: - Police Protection",1013704
0400000US48,48,Texas,2015,02,Expenditure,02346,"General Expenditure, by Function: - Correction",3848268
0400000US48,48,Texas,2015,02,Expenditure,02347,"General Expenditure, by Function: - Natural Resources",1214701
0400000US48,48,Texas,2015,02,Expenditure,02348,"General Expenditure, by Function: - Parks and Recreation",163302
0400000US48,48,Texas,2015,02,Expenditure,02349,"General Expenditure, by Function: - Governmental Administration",2048722
0400000US48,48,Texas,2015,02,Expenditure,02350,"General Expenditure, by Function: - Interest on General Debt",1587559
0400000US48,48,Texas,2015,02,Expenditure,02351,"General Expenditure, by Function: - Other and Unallocable",5408919
0400000US48,48,Texas,2015,02,Expenditure,025,Utility Expenditure,0
0400000US48,48,Texas,2015,02,Expenditure,026,Liquor Stores Expenditure,X
0400000US48,48,Texas,2015,02,Expenditure,027,Insurance Trust Expenditure,17934328
0400000US48,48,Texas,2015,02,Expenditure,03,Total Expenditure - Exhibit: Salaries and Wages,17556686
0400000US48,48,Texas,2015,03,"Debt Outstanding, Long Term and Short Term",98,"Total Debt Outstanding, Long term and Short Term",48038004
0400000US48,48,Texas,2015,04,Cash and Secuirty Holdings,99,Total Cash and Security Holdings,329246316
0400000US49,49,Utah,2015,01,Revenue,01,Total Revenue,18621543
0400000US49,49,Utah,2015,01,Revenue,010,General Revenue ,15665711
0400000US49,49,Utah,2015,01,Revenue,0101,Intergovernmental Revenue,4207318
0400000US49,49,Utah,2015,01,Revenue,0102,Total Taxes,6703356
0400000US49,49,Utah,2015,01,Revenue,01021,General Sales and Gross Receipts Taxes,1882901
0400000US49,49,Utah,2015,01,Revenue,01022,Selective Sales and Gross Receipts Taxes,883823
0400000US49,49,Utah,2015,01,Revenue,01023,License Taxes,280021
0400000US49,49,Utah,2015,01,Revenue,01024,Individual Income Taxes,3157718
0400000US49,49,Utah,2015,01,Revenue,01025,Corporation Net income Taxes,368681
0400000US49,49,Utah,2015,01,Revenue,01026,All Other Taxes ,130212
0400000US49,49,Utah,2015,01,Revenue,0103,Current Charges,3705464
0400000US49,49,Utah,2015,01,Revenue,0104,Miscellaneous General Revenue,1049573
0400000US49,49,Utah,2015,01,Revenue,011,Utility Revenue ,0
0400000US49,49,Utah,2015,01,Revenue,012,Liquor Stores Revenue,334840
0400000US49,49,Utah,2015,01,Revenue,013,Insurance Trust Revenue ,2620992
0400000US49,49,Utah,2015,02,Expenditure,02,Total Expenditure,17916963
0400000US49,49,Utah,2015,02,Expenditure,021,Total Expenditure - Intergovernmental Expenditure,3344201
0400000US49,49,Utah,2015,02,Expenditure,022,Total Expenditure - Direct Expenditure,14572762
0400000US49,49,Utah,2015,02,Expenditure,0221,Total Expenditure - Direct Expenditure - Current Operations,10726625
0400000US49,49,Utah,2015,02,Expenditure,0222,Total Expenditure - Direct Expenditure - Capital Outlay,1234984
0400000US49,49,Utah,2015,02,Expenditure,0223,Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments,1693244
0400000US49,49,Utah,2015,02,Expenditure,0224,Total Expenditure - Direct Expenditure - Assistance and Subsidies,680449
0400000US49,49,Utah,2015,02,Expenditure,0225,Total Expenditure - Direct Expenditure - Interest on Debt,237460
