PRECINCT,COUNTY,PRECINCT2,NAME,surveyed_d,surveyed_i,surveyed_1,surveyed_r,surveyed_b,surveyed_l,surveyed_t,population,demo_total,demo_white,demo_black,demo_india,demo_asian,demo_hawai,demo_other,cluster,meanID,meanAREA,meanForVA2007Q,meanForVA200_1,meanForVA2007QGISJoin_ideal_point,meanForVA2007QGISJoin_ideal_point_se,count
702,143,0702,BACHELORS HALL,18.48739,0.00000,3.00120,78.51140,0.00000,0.00000,833.00000,2465.70562,1967.44848,89.77103,9.26231,0.05083,0.30090,0.00000,0.41205,30.00000,762.00000,23.31000,-0.09141,0.60871,-0.09141,0.60871,8.00000
703,143,0703,FERRY ROAD,28.02548,0.00000,1.91083,70.06369,0.00000,0.00000,157.00000,575.28902,467.33883,76.60063,22.75475,0.21388,0.21598,0.00000,0.00110,30.00000,231.00000,49.57000,-0.13189,0.64947,-0.13189,0.64947,2.00000
401,139,0401,NEWPORT,36.17021,0.00000,0.00000,63.82979,0.00000,0.00000,564.00000,4491.56197,3488.37060,96.74870,1.67337,0.11323,0.30988,0.00000,0.43159,41.00000,802.00000,81.61143,-0.00883,0.66415,-0.00883,0.66415,7.00000
201,073,0201,COURTHOUSE,30.65292,0.00000,0.00000,69.27835,0.06873,0.00000,1455.00000,2883.53771,2353.84161,84.81862,12.46497,0.50552,0.94723,0.00016,0.45922,13.00000,425.00000,50.40667,0.83748,0.60444,0.83748,0.60444,6.00000
401,063,0401,BURKS FORK,31.89655,0.00000,0.00000,67.85714,0.24631,0.00000,812.00000,3020.28732,2379.88069,98.60702,0.21599,0.16448,0.12717,0.00000,0.53814,52.00000,235.00000,71.65429,-0.11741,0.50907,-0.11741,0.50907,7.00000
601,005,0601,DISTRICT 1,47.87986,0.00000,0.00000,51.76678,0.35336,0.00000,566.00000,2439.77386,1930.02769,90.57375,7.04399,0.24372,0.40739,0.20725,0.25878,5.00000,268.00000,76.46000,-0.80593,0.68979,-0.80593,0.68979,1.00000
402,031,0402,COURT HOUSE,0.00000,0.00000,0.00000,99.59839,0.40161,0.00000,249.00000,5329.11037,4195.74715,85.40217,12.83927,0.10256,0.33405,0.00000,0.40466,50.00000,83.00000,67.54600,0.41811,0.63386,0.41811,0.63386,5.00000
401,031,0401,THREE FORKS,0.00000,0.00000,0.00000,98.03328,1.96672,0.00000,661.00000,2544.42918,1956.42154,88.66572,9.94517,0.40493,0.05055,0.00000,0.52374,50.00000,204.00000,70.43000,0.73622,0.69924,0.73622,0.69924,5.00000
501,109,0501,FREDERICKS HALL,0.00000,0.00000,0.00000,94.14414,5.85586,0.00000,222.00000,1398.77149,1124.72497,71.61718,26.23459,0.25667,0.40203,0.26716,0.20732,91.00000,296.00000,85.75800,0.11696,0.61740,0.11696,0.61740,5.00000
219,087,0219,RANDOLPH,97.64706,0.00000,0.00000,0.00000,2.35294,0.00000,170.00000,390.58777,318.16434,19.89029,75.37062,0.31431,0.65964,0.00000,1.86988,68.00000,448.00000,29.11500,0.06368,0.57298,0.06368,0.57298,2.00000
218,087,0218,OAKVIEW,0.00000,0.00000,0.00000,94.82759,5.17241,0.00000,58.00000,445.91927,383.32698,64.65008,31.37606,0.51388,1.45876,0.00000,0.83899,69.00000,747.00000,11.50000,0.20704,0.59127,0.20704,0.59127,1.00000
215,087,0215,MAPLEWOOD,98.90988,0.00000,0.00000,0.00000,1.09012,0.00000,1376.00000,3512.86261,2668.77601,9.31094,86.93625,0.40743,1.15246,0.03641,0.70154,64.00000,750.00000,12.80000,-0.94331,0.63509,-0.94331,0.63509,2.00000
214,087,0214,LONGDALE,94.48819,0.00000,0.00000,0.00000,5.51181,0.00000,635.00000,2479.00728,1834.71317,60.63855,29.01661,0.21924,5.46066,0.05450,2.65115,68.00000,597.00000,20.38000,0.06159,0.56081,0.06159,0.56081,4.00000
217,087,0217,MOUNTAIN,0.00000,0.00000,0.00000,93.05019,6.94981,0.00000,259.00000,878.75204,647.84042,62.46216,22.35105,0.00836,12.05461,0.00000,1.23901,68.00000,746.00000,13.14500,-0.03159,0.59192,-0.03159,0.59192,2.00000
216,087,0216,MOODY,17.16418,0.00000,0.00000,76.36816,6.46766,0.00000,402.00000,1342.28447,1071.42466,82.49081,13.18088,0.17144,1.74119,0.09133,0.50116,89.00000,745.00000,11.64500,0.05951,0.54863,0.05951,0.54863,2.00000
211,087,0211,HIGHLAND GARDENS,99.36224,0.00000,0.00000,0.00000,0.63776,0.00000,784.00000,4143.56154,2650.39829,6.49526,88.04920,0.14515,1.95381,0.03635,1.45693,64.00000,747.00000,10.00500,-0.55556,0.58230,-0.55556,0.58230,2.00000
210,087,0210,GREENWOOD,73.89671,0.00000,0.00000,26.00939,0.09390,0.00000,1065.00000,2199.06559,1627.89451,31.19038,58.74996,0.32809,5.82412,0.00000,2.22223,64.00000,548.00000,23.24333,0.11147,0.57908,0.11147,0.57908,3.00000
213,087,0213,HUNGARY,97.21448,0.00000,0.00000,0.00000,2.78552,0.00000,718.00000,2343.97893,1706.67035,32.26036,57.73841,0.24373,6.13964,0.15934,2.05205,64.00000,745.00000,12.69333,-0.05040,0.56328,-0.05040,0.56328,3.00000
212,087,0212,HOLLYBROOK,93.09309,0.00000,0.00000,0.00000,6.90691,0.00000,333.00000,1323.83511,1105.11784,61.25510,31.86836,0.65706,2.43076,0.09243,1.10959,89.00000,745.00000,11.64500,0.05951,0.54863,0.05951,0.54863,2.00000
001,830,0001,STRYKER,63.94412,0.00000,0.00000,35.62601,0.42988,0.00000,1861.00000,6603.61267,5632.18936,70.56680,17.06781,0.31298,5.69819,0.05327,3.59650,13.00000,435.00000,51.48000,-0.49236,0.69015,-0.49236,0.69015,4.00000
405,161,0405,LINDENWOOD,98.62543,0.00000,0.00000,0.00000,1.37457,0.00000,582.00000,5046.94826,3908.52114,94.89431,2.29206,0.25393,1.16727,0.00141,0.46253,19.00000,238.00000,32.78500,0.44512,0.59298,0.44512,0.59298,4.00000
404,161,0404,SOUTH VINTON,42.18750,0.00000,0.00000,57.70833,0.10417,0.00000,960.00000,4443.51977,3471.93118,90.47195,6.35799,0.11532,0.94438,0.07765,1.13995,79.00000,261.00000,28.04667,-0.12238,0.56502,-0.12238,0.56502,3.00000
403,161,0403,NORTH VINTON,34.73132,0.00000,0.00000,64.87549,0.39318,0.00000,763.00000,3730.65155,2801.62217,91.59494,5.33868,0.07139,0.89721,0.04461,1.14101,79.00000,233.00000,22.69333,-0.17321,0.57777,-0.17321,0.57777,3.00000
402,161,0402,BONSACK,24.46483,0.00000,0.00000,75.53517,0.00000,0.00000,327.00000,918.02891,676.75045,94.73689,2.77774,0.44517,1.39288,0.01249,0.00508,79.00000,216.00000,29.76000,0.49012,0.60423,0.49012,0.60423,4.00000
701,760,0701,SEVEN HUNDRED ONE,96.53465,0.00000,0.00000,2.64026,0.82508,0.00000,606.00000,3943.29484,2429.07426,1.25088,96.70042,0.43627,0.08280,0.00000,0.30112,23.00000,749.00000,17.38000,-0.86354,0.61156,-0.86354,0.61156,1.00000
702,760,0702,SEVEN HUNDRED TWO,93.44828,0.00000,0.00000,6.20690,0.34483,0.00000,580.00000,2522.11240,1985.89368,5.96754,91.71537,0.35598,0.25169,0.00000,0.39400,23.00000,749.00000,17.38000,-0.86354,0.61156,-0.86354,0.61156,1.00000
301,141,0301,CRITZ/STELLA,0.00000,0.00000,0.00000,98.44961,1.55039,0.00000,387.00000,2172.85905,1706.45712,84.28003,14.41659,0.40990,0.17445,0.00000,0.11987,80.00000,448.00000,75.68200,0.49679,0.53700,0.49679,0.53700,5.00000
302,141,0302,LIBERTY,32.55814,0.00000,0.00000,67.44186,0.00000,0.00000,215.00000,1612.81022,1272.78015,96.96841,1.46532,0.00013,0.23138,0.00000,0.55281,48.00000,450.00000,110.36667,0.62087,0.51182,0.62087,0.51182,3.00000
402,195,0402,SOUTH COEBURN,0.00000,0.00000,0.00000,98.33333,1.66667,0.00000,720.00000,4987.66640,3902.85079,93.96230,4.68894,0.23168,0.07261,0.00000,0.53813,25.00000,455.00000,80.23000,1.03938,0.56540,1.03938,0.56540,4.00000
101,700,0101,DENBIGH,78.06826,0.00000,0.00000,21.64125,0.29049,0.00000,1377.00000,6706.67917,4949.51338,34.19601,52.72577,0.56974,4.85140,0.11464,3.43479,59.00000,952.00000,11.62500,-0.05904,0.58004,-0.05904,0.58004,2.00000
403,195,0403,ST PAUL,33.40858,0.00000,3.83747,62.75395,0.00000,0.00000,443.00000,1393.89097,1128.50549,96.26934,0.88641,0.26792,0.00394,0.00000,1.77094,25.00000,266.00000,68.60250,0.68017,0.60700,0.68017,0.60700,4.00000
707,760,0707,SEVEN HUNDRED SEVEN,83.80537,0.00000,0.00000,15.46841,0.72622,0.00000,1377.00000,4043.18109,3555.31447,54.67691,39.89508,0.11266,2.29325,0.07909,0.69774,23.00000,749.00000,17.38000,-0.86354,0.61156,-0.86354,0.61156,1.00000
706,760,0706,SEVEN HUNDRED SIX,92.17986,0.00000,0.00000,7.72239,0.09775,0.00000,1023.00000,4525.11831,3268.54225,20.41381,76.53220,0.31278,0.41519,0.06119,0.65736,23.00000,658.00000,38.59000,-0.64565,0.60466,-0.64565,0.60466,3.00000
103,700,0103,JENKINS,60.30719,0.00000,0.00000,39.20776,0.48504,0.00000,1237.00000,6815.56696,4993.67029,48.75291,39.52922,0.84893,3.07179,0.18582,4.29224,59.00000,950.00000,13.30000,0.21994,0.57071,0.21994,0.57071,1.00000
102,700,0102,EPES,78.07986,0.00000,0.00000,21.58029,0.33985,0.00000,1177.00000,7534.98805,5110.52726,29.19293,58.26248,0.65748,3.61823,0.28375,4.34242,59.00000,952.00000,11.62500,-0.05904,0.58004,-0.05904,0.58004,2.00000
501,670,0501,WARD FIVE,33.74690,0.00000,2.48139,63.27543,0.49628,0.00000,403.00000,2965.88355,2302.01966,76.42931,17.18104,0.48081,0.56361,0.17112,3.73373,83.00000,901.00000,44.74000,-0.10457,0.61074,-0.10457,0.61074,1.00000
708,760,0708,SEVEN HUNDRED EIGHT,79.74684,0.00000,0.00000,19.69058,0.56259,0.00000,711.00000,2693.39382,2536.29116,67.90924,19.12850,0.19693,8.35919,0.08627,1.01137,23.00000,725.00000,5.52750,-1.11212,0.65808,-1.11212,0.65808,4.00000
105,700,0105,OYSTER POINT,52.59939,0.00000,0.00000,46.78899,0.61162,0.00000,327.00000,1424.58274,1142.19301,65.76785,27.29862,0.54641,1.95707,0.19142,2.00953,59.00000,951.00000,11.43500,-0.02296,0.57679,-0.02296,0.57679,2.00000
602,197,0602,ZION,0.00000,0.00000,0.00000,96.77852,3.22148,0.00000,745.00000,1971.98071,1552.77810,98.19389,0.58302,0.51579,0.06439,0.00000,0.00076,94.00000,433.00000,61.12125,0.07319,0.62950,0.07319,0.62950,8.00000
104,700,0104,MCINTOSH,75.05721,0.00000,0.00000,24.37071,0.57208,0.00000,874.00000,4622.70917,3347.71225,38.51796,48.43149,0.47530,5.07694,0.59687,4.00938,59.00000,752.00000,15.40667,0.11066,0.63017,0.11066,0.63017,3.00000
601,109,0601,BUMPASS,0.00000,0.00000,0.00000,97.77328,2.22672,0.00000,494.00000,1959.90634,1550.86690,91.41525,6.16293,0.32662,0.68864,0.31780,0.19344,91.00000,201.00000,92.49667,0.01269,0.47268,0.01269,0.47268,3.00000
602,109,0602,LOCUST CREEK,0.00000,0.00000,0.00000,98.54369,1.45631,0.00000,618.00000,2550.52274,1929.93110,83.99123,13.89972,0.67711,0.04792,0.10170,0.15568,33.00000,201.00000,106.80667,0.29849,0.62558,0.29849,0.62558,3.00000
020,810,0020,BAYSIDE,0.00000,0.00000,0.00000,98.11321,1.88679,0.00000,689.00000,3339.90978,2621.43539,77.18076,11.39656,0.38856,6.09135,0.11449,2.41310,86.00000,645.00000,11.02750,-0.05131,0.56732,-0.05131,0.56732,4.00000
303,197,0303,EAST WYTHEVILLE,38.27611,0.00000,5.25931,56.39153,0.07305,0.00000,1369.00000,5093.10453,4162.51241,91.38495,6.34074,0.04811,1.08017,0.04805,0.33755,94.00000,450.00000,141.66250,0.24422,0.67789,0.24422,0.67789,4.00000
403,710,0403,BRAMBLETON,100.00000,0.00000,0.00000,0.00000,0.00000,0.00000,285.00000,1914.64090,1467.54437,1.55647,95.96439,0.08629,0.15047,0.14918,0.71366,75.00000,750.00000,5.56333,-1.10503,0.58823,-1.10503,0.58823,3.00000
301,175,0301,CAPRON,53.25301,0.00000,0.00000,46.74699,0.00000,0.00000,415.00000,1350.91856,1031.57225,55.87526,41.59972,0.97070,0.09536,0.09694,0.00037,39.00000,342.00000,79.34667,0.16744,0.75752,0.16744,0.75752,3.00000
302,175,0302,SEBRELL,48.62843,0.00000,0.00000,51.12219,0.24938,0.00000,401.00000,1358.46624,1077.10018,64.61394,32.50138,0.64794,0.55521,0.00000,0.55674,39.00000,337.00000,87.07375,-0.05029,0.58646,-0.05029,0.58646,8.00000
501,007,0501,NUMBER FIVE,0.00000,0.00000,0.00000,98.23370,1.76630,0.00000,736.00000,2500.18437,1938.57836,78.19276,19.24229,0.30722,0.20634,0.00000,1.28505,88.00000,277.00000,158.29500,-0.21004,0.83445,-0.21004,0.83445,2.00000
202,700,0202,BOULEVARD,47.29858,0.00000,0.00000,52.70142,0.00000,0.00000,1055.00000,5208.73669,4187.86012,74.73010,20.02893,0.35937,1.47580,0.08432,1.19478,59.00000,951.00000,11.43500,-0.02296,0.57679,-0.02296,0.57679,2.00000
201,700,0201,BLAND,10.14599,0.00000,0.00000,85.25547,4.59854,0.00000,1370.00000,1453.28036,1164.12880,53.87907,33.37330,0.61332,3.19519,0.17635,4.64903,59.00000,952.00000,11.62500,-0.05904,0.58004,-0.05904,0.58004,2.00000
402,045,0402,PAINT BANK,0.00000,0.00000,0.00000,90.90909,9.09091,0.00000,22.00000,136.88333,110.96877,98.20310,0.00000,0.00000,0.90115,0.00000,0.00000,90.00000,239.00000,129.15800,0.59064,0.71827,0.59064,0.71827,5.00000
403,045,0403,CRAIG SPRINGS,0.00000,0.00000,0.00000,99.11504,0.88496,0.00000,113.00000,438.72519,353.90531,98.62835,0.00000,0.52227,0.00000,0.00000,0.00000,90.00000,153.00000,94.90333,0.30978,0.65198,0.30978,0.65198,3.00000
103,081,0103,PRECINCT 1-C,82.85714,0.00000,0.00000,17.14286,0.00000,0.00000,175.00000,954.47217,620.75576,16.08370,81.63623,0.17218,0.32219,0.00000,0.97395,98.00000,188.00000,277.68000,-0.30332,0.67450,-0.30332,0.67450,1.00000
102,081,0102,PRECINCT 1-B,50.86207,0.00000,0.00000,49.13793,0.00000,0.00000,116.00000,388.65603,316.29799,58.67181,40.98852,0.00000,0.00000,0.00000,0.00000,39.00000,571.00000,71.46800,0.32436,0.56547,0.32436,0.56547,5.00000
101,081,0101,PRECINCT 1-A,71.91781,0.00000,0.00000,27.73973,0.34247,0.00000,292.00000,852.95931,677.06444,42.20036,56.77675,0.29539,0.00000,0.00000,0.14770,98.00000,670.00000,102.82333,-0.30332,0.67450,-0.30332,0.67450,3.00000
216,650,0216,SANDY BOTTOM,65.74586,0.00000,0.00000,33.59116,0.66298,0.00000,905.00000,3123.86369,2377.23415,49.89227,41.55689,0.23715,4.00936,0.00595,1.17069,74.00000,708.00000,11.23333,-0.24191,0.66701,-0.24191,0.66701,3.00000
102,149,0102,TEMPLETON,0.00000,0.00000,0.00000,95.51641,4.48359,0.00000,1249.00000,4623.41961,3510.37758,78.22788,19.39705,0.28417,0.54703,0.00000,0.56992,39.00000,352.00000,89.14333,0.16412,0.52971,0.16412,0.52971,3.00000
103,149,0103,UNION BRANCH,0.00000,0.00000,0.00000,75.84060,24.15940,0.00000,803.00000,3025.78472,2310.73047,64.55868,30.40201,0.47596,1.96316,0.08943,0.69595,39.00000,492.00000,80.18250,-0.05947,0.58085,-0.05947,0.58085,4.00000
101,149,0101,RICHARD BLAND,0.00000,0.00000,0.00000,94.23423,5.76577,0.00000,555.00000,1635.18628,1329.80159,79.44737,16.86449,0.14851,1.75967,0.22060,0.59216,29.00000,371.00000,106.51500,0.16412,0.52971,0.16412,0.52971,2.00000
701,595,0701,DISTRICT 7,66.32124,0.00000,0.00000,33.67876,0.00000,0.00000,193.00000,710.92046,506.86051,29.26117,62.54051,0.54747,0.11927,0.00000,7.00185,98.00000,188.00000,277.68000,-0.30332,0.67450,-0.30332,0.67450,1.00000
104,149,0104,RIVES,79.49922,0.00000,0.00000,18.62285,1.87793,0.00000,639.00000,3916.70972,2564.26949,50.43339,39.97618,0.57895,1.79817,1.10075,3.43581,83.00000,574.00000,65.94600,-0.18770,0.55648,-0.18770,0.55648,5.00000
105,149,0105,HARRISON,0.00000,0.00000,0.00000,93.88489,6.11511,0.00000,278.00000,1093.24613,869.37632,80.82809,14.93105,0.90877,1.03257,0.11577,0.47209,39.00000,580.00000,97.85333,-0.06987,0.60902,-0.06987,0.60902,3.00000
401,019,0401,FOREST ELEMENTARY SCHOOL,0.00000,0.00000,0.00000,85.65966,0.09560,14.24474,1046.00000,2388.20234,1763.52994,88.42920,6.20432,0.05635,4.15373,0.00000,0.62256,5.00000,165.00000,53.74500,0.45223,0.58659,0.45223,0.58659,2.00000
403,019,0403,KNIGHTS OF COLUMBUS BLDG,27.16480,0.00000,0.00000,72.76536,0.06983,0.00000,1432.00000,3869.64723,3032.62531,88.71261,7.22147,0.00173,2.60617,0.03297,0.74345,5.00000,122.00000,43.44750,0.40829,0.64258,0.40829,0.64258,4.00000
402,019,0402,THOMAS JEFFERSON ELEM SCHOOL,23.42704,0.00000,0.00000,76.43909,0.13387,0.00000,747.00000,1715.87851,1330.63520,86.57272,10.52867,0.22278,1.32748,0.00004,0.63628,50.00000,258.00000,68.13000,0.70620,0.62415,0.70620,0.62415,1.00000
404,019,0404,ST. PAUL BAPTIST CHURCH,23.53952,0.00000,0.00000,76.37457,0.08591,0.00000,1164.00000,2806.23697,1937.83391,90.97265,5.87338,0.05453,2.29147,0.05072,0.27839,50.00000,258.00000,68.13000,0.70620,0.62415,0.70620,0.62415,1.00000
214,185,0214,THOMPSON VALLEY,24.63768,0.00000,0.00000,75.36232,0.00000,0.00000,345.00000,1173.02743,920.40217,99.20389,0.31613,0.11988,0.01123,0.00000,0.00000,26.00000,831.00000,79.73167,0.90803,0.63227,0.90803,0.63227,6.00000
101,083,0101,CHILDREY,32.07547,0.00000,0.00000,67.92453,0.00000,0.00000,424.00000,1708.66469,1361.39547,64.87728,34.23172,0.15409,0.14744,0.14691,0.29540,50.00000,102.00000,108.34250,0.62027,0.70560,0.62027,0.70560,4.00000
103,083,0103,REPUBLICAN GROVE,36.61972,0.00000,0.00000,63.14554,0.23474,0.00000,426.00000,1721.04895,1335.18991,57.97535,40.91127,0.22347,0.22033,0.00000,0.37374,50.00000,122.00000,92.24667,0.11632,0.81525,0.11632,0.81525,6.00000
102,083,0102,LIBERTY,32.55814,0.00000,0.00000,67.44186,0.00000,0.00000,215.00000,933.49378,714.64361,65.51699,33.75572,0.28019,0.00014,0.00000,0.30704,50.00000,137.00000,95.33667,0.42673,0.71304,0.42673,0.71304,3.00000
504,179,0504,GAYLE,0.00000,0.00000,0.00000,87.42586,12.57414,0.00000,843.00000,4090.34865,3014.34976,66.13888,23.81814,0.30103,4.03770,0.09932,2.77198,97.00000,739.00000,63.50500,0.26193,0.56803,0.26193,0.56803,2.00000
503,179,0503,DREW,2.17654,0.00000,0.00000,91.89843,5.92503,0.00000,827.00000,4497.90754,3293.46676,76.56837,16.61186,0.42580,1.79632,0.14984,2.55499,97.00000,702.00000,74.49667,0.25772,0.56359,0.25772,0.56359,3.00000
502,179,0502,FALMOUTH,0.00000,0.00000,0.00000,91.74484,8.25516,0.00000,1066.00000,4046.19940,2866.29531,81.31512,11.70273,0.43185,2.80816,0.04867,1.64069,97.00000,815.00000,54.83000,0.31271,0.60497,0.31271,0.60497,1.00000
501,179,0501,GRAFTON,0.00000,0.00000,0.00000,92.83708,7.16292,0.00000,712.00000,5489.34208,3975.32296,87.07994,7.12678,0.69552,1.46639,0.07535,1.85549,97.00000,815.00000,54.83000,0.31271,0.60497,0.31271,0.60497,1.00000
301,053,0301,REAMS,42.45283,0.00000,0.00000,56.60377,0.94340,0.00000,318.00000,1040.05332,812.17910,76.23598,21.24565,0.24625,0.49448,0.00000,0.65447,39.00000,440.00000,67.21000,-0.39354,0.56427,-0.39354,0.56427,3.00000
302,053,0302,NEW HOPE,0.00000,0.00000,0.00000,97.52883,2.47117,0.00000,607.00000,2020.06883,1620.95732,68.43453,28.45790,0.05642,0.94888,0.06169,0.78669,39.00000,323.00000,73.68500,-0.57045,0.60187,-0.57045,0.60187,2.00000
303,053,0303,LITTLE ZION,67.20000,0.00000,0.00000,32.26667,0.53333,0.00000,750.00000,2758.39712,2160.04587,54.68972,43.46209,0.18948,0.27924,0.00000,0.37203,88.00000,391.00000,84.29200,-0.59900,0.60643,-0.59900,0.60643,5.00000
601,029,0601,SLATE RIVER,0.00000,0.00000,0.00000,98.05825,1.94175,0.00000,309.00000,2336.51926,1817.49339,51.07010,47.19553,0.28606,0.43425,0.00000,0.24919,7.00000,576.00000,88.29000,0.27357,0.73621,0.27357,0.73621,7.00000
501,029,0501,WRIGHTS,0.00000,0.00000,0.00000,97.97980,2.02020,0.00000,198.00000,1439.12561,1123.51824,78.45964,17.53985,0.26680,1.14974,0.00000,0.97989,2.00000,508.00000,70.86333,0.89835,0.57142,0.89835,0.57142,9.00000
301,029,0301,CURDSVILLE,0.00000,0.00000,0.00000,98.18182,1.81818,0.00000,330.00000,1313.55425,995.97569,70.10709,28.48722,0.39724,0.10453,0.00000,0.00470,0.00000,556.00000,178.57000,0.47287,0.56592,0.47287,0.56592,3.00000
102,029,0102,GEORGIA CREEK,0.00000,0.00000,0.00000,96.26168,3.73832,0.00000,107.00000,448.31336,334.88159,82.60302,14.11101,0.59829,0.00000,0.00000,0.59728,0.00000,507.00000,88.16500,0.02995,0.75675,0.02995,0.75675,4.00000
701,029,0701,GOLD HILL,0.00000,0.00000,0.00000,98.93617,1.06383,0.00000,282.00000,2453.09836,2132.50919,51.65320,46.96022,0.13565,0.14109,0.00000,0.62000,0.00000,661.00000,102.48200,0.17045,0.70590,0.17045,0.70590,5.00000
502,029,0502,GLENMORE,0.00000,0.00000,0.00000,95.08197,4.91803,0.00000,244.00000,1025.30207,800.98801,78.63212,19.19044,0.47253,0.64443,0.00000,0.05810,7.00000,505.00000,93.04000,0.80319,0.62740,0.80319,0.62740,8.00000
401,029,0401,MAYSVILLE,0.00000,0.00000,0.00000,98.52632,1.47368,0.00000,475.00000,2343.67494,1848.56078,71.02671,26.76383,0.37763,0.47998,0.00000,0.37823,0.00000,647.00000,147.31750,0.62388,0.56074,0.62388,0.56074,4.00000
302,029,0302,NEW STORE,0.00000,0.00000,0.00000,98.06950,1.93050,0.00000,259.00000,1178.73628,914.18244,77.69939,20.22429,0.44430,0.11007,0.10939,1.19887,7.00000,536.00000,147.43200,0.32627,0.57807,0.32627,0.57807,5.00000
201,029,0201,WHITE HALL,0.00000,0.00000,0.00000,97.27626,2.72374,0.00000,257.00000,2500.62960,2194.07445,47.08121,51.52696,0.18809,0.27679,0.04558,0.35490,0.00000,675.00000,171.60500,0.67806,0.51666,0.67806,0.51666,2.00000
101,029,0101,NEW CANTON,0.00000,0.00000,0.00000,98.28010,1.71990,0.00000,407.00000,2101.01644,1681.59285,63.08094,34.89744,0.23663,0.11893,0.00000,0.83231,0.00000,574.00000,72.40375,0.19079,0.73105,0.19079,0.73105,8.00000
201,037,0201,RED OAK WYLLIESBURG,32.19761,0.00000,0.00000,67.80239,0.00000,0.00000,587.00000,1704.04418,1358.60180,67.67190,29.88957,0.00031,0.14721,0.00000,1.32336,9.00000,187.00000,62.68800,-0.45351,0.63021,-0.45351,0.63021,10.00000
602,037,0602,PHENIX,98.76543,0.00000,0.00000,0.00000,1.23457,0.00000,1377.00000,1840.70958,1411.35491,72.73598,25.35212,0.42345,0.21647,0.00000,0.14118,50.00000,147.00000,68.35222,-0.12036,0.80230,-0.12036,0.80230,9.00000
302,037,0302,DRAKES BRANCH,34.50000,0.00000,0.00000,65.50000,0.00000,0.00000,400.00000,1748.47232,1342.89623,69.41761,28.93676,0.29789,0.00000,0.00000,0.38518,9.00000,200.00000,91.66500,-0.06352,0.61776,-0.06352,0.61776,4.00000
701,037,0701,BACON,45.90909,0.00000,0.00000,54.09091,0.00000,0.00000,220.00000,805.66712,645.63034,69.83934,27.28897,0.31047,0.00000,0.00000,1.98812,9.00000,178.00000,54.65250,-0.41508,0.64588,-0.41508,0.64588,8.00000
702,037,0702,SAXE,31.25000,0.00000,0.00000,68.75000,0.00000,0.00000,240.00000,945.11827,722.88367,56.08662,41.67247,0.00032,0.00000,0.00000,1.25056,9.00000,198.00000,95.10600,-0.30677,0.65620,-0.30677,0.65620,5.00000
401,037,0401,KEYSVILLE,29.88506,0.00000,0.00000,70.11494,0.00000,0.00000,522.00000,1775.37930,1362.45757,73.73669,23.54560,0.22019,0.21962,0.00000,1.53928,9.00000,199.00000,108.53000,0.18776,0.67682,0.18776,0.67682,2.00000
101,037,0101,COUNTY SEAT,35.52894,0.00000,0.00000,64.27146,0.19960,0.00000,501.00000,1953.41924,1523.05401,67.75097,29.16164,0.52452,0.39334,0.00000,1.31705,9.00000,197.00000,70.21167,0.32678,0.72557,0.32678,0.72557,6.00000
503,037,0503,RED HOUSE,46.93878,0.00000,0.00000,53.06122,0.00000,0.00000,196.00000,820.12779,599.18512,57.76021,41.40259,0.17090,0.16026,0.00000,0.00000,50.00000,235.00000,87.60429,0.30280,0.75890,0.30280,0.75890,7.00000
501,037,0501,CULLEN,28.93773,0.00000,0.00000,70.69597,0.36630,0.00000,273.00000,978.74691,708.27365,76.64463,21.52261,0.00020,0.70432,0.00000,0.41670,9.00000,196.00000,70.89500,0.55041,0.76640,0.55041,0.76640,4.00000
503,109,0503,ELK CREEK,0.00000,0.00000,0.00000,100.00000,0.00000,0.00000,250.00000,1075.06360,915.90350,91.02943,6.41457,0.22522,1.06694,0.00780,0.29771,91.00000,267.00000,94.68000,0.11696,0.61740,0.11696,0.61740,4.00000
820,107,0820,BELMONT STATION,45.02427,0.00000,0.00000,54.97573,0.00000,0.00000,824.00000,3487.49488,2299.11947,60.72904,8.14900,0.25922,25.12061,0.22382,2.50356,27.00000,930.00000,28.11000,-0.17899,0.62147,-0.17899,0.62147,1.00000
819,107,0819,HERITAGE CHURCH,40.68627,0.00000,0.00000,59.06863,0.24510,0.00000,816.00000,3304.08853,2167.02524,70.81658,6.43634,0.09151,18.12527,0.04615,1.54103,27.00000,924.00000,18.64500,-0.20036,0.58035,-0.20036,0.58035,2.00000
818,107,0818,BROAD RUN,33.33333,0.00000,0.00000,66.57754,0.08913,0.00000,1122.00000,3527.19024,2336.19031,65.95923,5.78725,0.26210,23.42548,0.00000,2.36602,27.00000,924.00000,18.64500,-0.20036,0.58035,-0.20036,0.58035,2.00000
817,107,0817,SANDERS CORNER,42.71766,0.00000,0.00000,57.20098,0.08137,0.00000,1229.00000,4098.38585,2632.09167,81.66454,6.34580,0.11621,8.73657,0.00000,1.08597,37.00000,924.00000,34.27667,-0.15467,0.60889,-0.15467,0.60889,3.00000
821,107,0821,LANSDOWNE,47.05882,0.00000,0.00000,52.79770,0.14347,0.00000,697.00000,3080.38914,1961.75422,67.79044,9.73216,0.10920,17.52561,0.10033,1.83723,3.00000,967.00000,28.59000,-0.23667,0.59537,-0.23667,0.59537,3.00000
814,107,0814,NEWTON - LEE,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4525.64914,2949.77018,73.72389,5.33223,0.23730,18.18582,0.02620,0.44991,37.00000,927.00000,46.82500,-0.12114,0.64371,-0.12114,0.64371,2.00000
