SAGDP4N Compensation of employees 1/,,,,,
(Thousands of dollars) ,,,,,
Bureau of Economic Analysis ,,,,,
State or DC,,,,,
GeoFips,GeoName,LineCode,Description,1997,1998
47000,Tennessee,77,"        Performing arts, spectator sports, museums, and related activities",381535,438089
47000,Tennessee,78,"        Amusement, gambling, and recreation industries",269868,282205
47000,Tennessee,79,      Accommodation and food services,2834568,3048801
47000,Tennessee,80,        Accommodation,807892,838138
47000,Tennessee,81,        Food services and drinking places,2026676,2210663
47000,Tennessee,82,    Other services (except government and government enterprises),2686070,2940663
47000,Tennessee,83,  Government and government enterprises,13856663,14414256
47000,Tennessee,84,    Federal civilian,2875538,2931750
47000,Tennessee,85,    Military,338774,343719
47000,Tennessee,86,    State and local,10642351,11138787
47000,Tennessee,,Addenda:,,
47000,Tennessee,87,Natural resources and mining,464511,479696
47000,Tennessee,88,Trade,12295546,13300004
47000,Tennessee,89,Transportation and utilities,5296467,5793563
47000,Tennessee,90,Private goods-producing industries 2/,24487830,25453612
47000,Tennessee,91,Private services-providing industries 3/,48248463,52208111
48000,Texas,1,All industry total,316958898,348986275
48000,Texas,2,  Private industries,260680305,289827413
48000,Texas,3,"    Agriculture, forestry, fishing, and hunting",1390640,1432881
48000,Texas,4,      Farms,799345,785152
48000,Texas,5,"      Forestry, fishing, and related activities",591296,647728
48000,Texas,6,"    Mining, quarrying, and oil and gas extraction",11575924,11999807
48000,Texas,7,      Oil and gas extraction,7142350,7308640
48000,Texas,8,      Mining (except oil and gas),483539,507760
48000,Texas,9,      Support activities for mining,3950034,4183407
48000,Texas,10,    Utilities,3024415,3274416
48000,Texas,11,    Construction,17353562,19841625
48000,Texas,12,    Manufacturing,49194431,53847662
48000,Texas,13,      Durable goods manufacturing,30570927,34582835
48000,Texas,14,        Wood product manufacturing,1001603,1145280
48000,Texas,15,        Nonmetallic mineral product manufacturing,1507129,1609473
48000,Texas,16,        Primary metal manufacturing,1340537,1357296
48000,Texas,17,        Fabricated metal product manufacturing,4801965,5106200
48000,Texas,18,        Machinery manufacturing,3733099,3911493
48000,Texas,19,        Computer and electronic product manufacturing,10549943,12940298
48000,Texas,20,"        Electrical equipment, appliance, and component manufacturing",909849,986027
48000,Texas,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",1217663,1456333
48000,Texas,22,        Other transportation equipment manufacturing,3286232,3655190
48000,Texas,23,        Furniture and related product manufacturing,803449,913237
48000,Texas,24,        Miscellaneous manufacturing,1419458,1502008
48000,Texas,25,      Nondurable goods manufacturing,18623503,19264828
48000,Texas,26,        Food and beverage and tobacco products manufacturing,3600770,3865209
48000,Texas,27,        Textile mills and textile product mills,351690,369799
48000,Texas,28,"        Apparel, leather, and allied product manufacturing",1230289,1214161
48000,Texas,29,        Paper manufacturing,1352247,1374266
48000,Texas,30,        Printing and related support activities,1677140,1812514
48000,Texas,31,        Petroleum and coal products manufacturing,2435439,2392382
48000,Texas,32,        Chemical manufacturing,6210433,6356300
48000,Texas,33,        Plastics and rubber products manufacturing,1765495,1880196
48000,Texas,34,    Wholesale trade,21254704,24560466
48000,Texas,35,    Retail trade,24318407,26512577
48000,Texas,36,    Transportation and warehousing,14044415,15610404
48000,Texas,37,      Air transportation,3816572,4433343
48000,Texas,38,      Rail transportation,1209175,1350087
48000,Texas,39,      Water transportation,326158,314778
48000,Texas,40,      Truck transportation,3466840,3797899
48000,Texas,41,      Transit and ground passenger transportation,351916,434928
48000,Texas,42,      Pipeline transportation,1357876,1362405
48000,Texas,43,      Other transportation and support activities,2906744,3245500
48000,Texas,44,      Warehousing and storage,609134,671465
48000,Texas,45,    Information,11877301,13631695
48000,Texas,46,      Publishing industries (except Internet),2541364,2974957
48000,Texas,47,      Motion picture and sound recording industries,496046,527701
48000,Texas,48,      Broadcasting (except Internet) and telecommunications,6650836,7684450
48000,Texas,49,"      Data processing, hosting, and other information services",2189054,2444586
48000,Texas,50,"    Finance, insurance, real estate, rental, and leasing",22959821,25980620
48000,Texas,51,      Finance and insurance,17940292,20343158
48000,Texas,52,"        Monetary Authorities- central bank, credit intermediation, and related services",7178314,8062422
48000,Texas,53,"        Securities, commodity contracts, and other financial investments and related activities",3633615,4397840
48000,Texas,54,        Insurance carriers and related activities,7095505,7844144
48000,Texas,55,"        Funds, trusts, and other financial vehicles",32858,38751
48000,Texas,56,      Real estate and rental and leasing,5019529,5637463
48000,Texas,57,        Real estate,3379243,3815656
48000,Texas,58,        Rental and leasing services and lessors of nonfinancial intangible assets,1640286,1821806
48000,Texas,59,    Professional and business services,35222850,40592026
48000,Texas,60,"      Professional, scientific, and technical services",21467804,25066769
48000,Texas,61,        Legal services,4396282,4919522
48000,Texas,62,        Computer systems design and related services,3754090,5016327
48000,Texas,63,"        Miscellaneous professional, scientific, and technical services",13317432,15130920
48000,Texas,64,      Management of companies and enterprises,1741685,1887152
48000,Texas,65,      Administrative and support and waste management and remediation services,12013361,13638105
48000,Texas,66,        Administrative and support services,11240268,12806325
48000,Texas,67,        Waste management and remediation services,773092,831780
48000,Texas,68,"    Educational services, health care, and social assistance",27539582,29237123
48000,Texas,69,      Educational services,2343112,2581218
48000,Texas,70,      Health care and social assistance,25196470,26655904
48000,Texas,71,        Ambulatory health care services,13590072,14194860
48000,Texas,72,        Hospitals,7670004,8162708
48000,Texas,73,        Nursing and residential care facilities,2486800,2682958
48000,Texas,74,        Social assistance,1449594,1615378
48000,Texas,75,"    Arts, entertainment, recreation, accommodation, and food services",11216375,12627127
48000,Texas,76,"      Arts, entertainment, and recreation",1962088,2126552
48000,Texas,77,"        Performing arts, spectator sports, museums, and related activities",895403,949902
48000,Texas,78,"        Amusement, gambling, and recreation industries",1066685,1176650
48000,Texas,79,      Accommodation and food services,9254288,10500574
48000,Texas,80,        Accommodation,1742749,1998508
48000,Texas,81,        Food services and drinking places,7511539,8502067
48000,Texas,82,    Other services (except government and government enterprises),9707879,10678983
48000,Texas,83,  Government and government enterprises,56278593,59158862
48000,Texas,84,    Federal civilian,9715869,10136385
48000,Texas,85,    Military,5153148,5215959
48000,Texas,86,    State and local,41409576,43806518
48000,Texas,,Addenda:,,
48000,Texas,87,Natural resources and mining,12966564,13432688
48000,Texas,88,Trade,45573111,51073044
48000,Texas,89,Transportation and utilities,17068830,18884821
48000,Texas,90,Private goods-producing industries 2/,79514556,87121975
48000,Texas,91,Private services-providing industries 3/,181165748,202705438
49000,Utah,1,All industry total,32626795,35032938
49000,Utah,2,  Private industries,25928104,27992789
49000,Utah,3,"    Agriculture, forestry, fishing, and hunting",139204,137451
49000,Utah,4,      Farms,104893,104666
49000,Utah,5,"      Forestry, fishing, and related activities",34311,32785
49000,Utah,6,"    Mining, quarrying, and oil and gas extraction",410990,414465
49000,Utah,7,      Oil and gas extraction,29257,30342
49000,Utah,8,      Mining (except oil and gas),297951,301118
49000,Utah,9,      Support activities for mining,83782,83006
49000,Utah,10,    Utilities,322761,324995
49000,Utah,11,    Construction,2139484,2319306
49000,Utah,12,    Manufacturing,4835351,5061432
49000,Utah,13,      Durable goods manufacturing,3512757,3697714
49000,Utah,14,        Wood product manufacturing,59944,62407
49000,Utah,15,        Nonmetallic mineral product manufacturing,185808,199590
49000,Utah,16,        Primary metal manufacturing,369963,369088
49000,Utah,17,        Fabricated metal product manufacturing,397547,412758
49000,Utah,18,        Machinery manufacturing,281136,289347
49000,Utah,19,        Computer and electronic product manufacturing,706007,701828
49000,Utah,20,"        Electrical equipment, appliance, and component manufacturing",52871,56372
49000,Utah,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",326679,354881
49000,Utah,22,        Other transportation equipment manufacturing,485772,516656
49000,Utah,23,        Furniture and related product manufacturing,188400,205225
49000,Utah,24,        Miscellaneous manufacturing,458630,529561
49000,Utah,25,      Nondurable goods manufacturing,1322594,1363718
49000,Utah,26,        Food and beverage and tobacco products manufacturing,439261,415224
49000,Utah,27,        Textile mills and textile product mills,36589,37422
49000,Utah,28,"        Apparel, leather, and allied product manufacturing",35695,31537
49000,Utah,29,        Paper manufacturing,106274,107265
49000,Utah,30,        Printing and related support activities,274531,284654
49000,Utah,31,        Petroleum and coal products manufacturing,81372,85958
49000,Utah,32,        Chemical manufacturing,237667,286243
49000,Utah,33,        Plastics and rubber products manufacturing,111205,115414
49000,Utah,34,    Wholesale trade,1529752,1676117
49000,Utah,35,    Retail trade,2746187,2846307
49000,Utah,36,    Transportation and warehousing,1518240,1649376
49000,Utah,37,      Air transportation,316697,365873
49000,Utah,38,      Rail transportation,160707,166613
49000,Utah,39,      Water transportation,(T),(T)
49000,Utah,40,      Truck transportation,636922,695845
49000,Utah,41,      Transit and ground passenger transportation,23302,24260
49000,Utah,42,      Pipeline transportation,36868,22667
49000,Utah,43,      Other transportation and support activities,194758,220236
49000,Utah,44,      Warehousing and storage,148580,153469
49000,Utah,45,    Information,968500,1225626
49000,Utah,46,      Publishing industries (except Internet),360755,504834
49000,Utah,47,      Motion picture and sound recording industries,95999,100645
49000,Utah,48,      Broadcasting (except Internet) and telecommunications,353182,392522
49000,Utah,49,"      Data processing, hosting, and other information services",158565,227625
49000,Utah,50,"    Finance, insurance, real estate, rental, and leasing",2048824,2301580
49000,Utah,51,      Finance and insurance,1727790,1941792
49000,Utah,52,"        Monetary Authorities- central bank, credit intermediation, and related services",851587,1009490
49000,Utah,53,"        Securities, commodity contracts, and other financial investments and related activities",270996,296815
49000,Utah,54,        Insurance carriers and related activities,604710,634936
49000,Utah,55,"        Funds, trusts, and other financial vehicles",497,551
49000,Utah,56,      Real estate and rental and leasing,321034,359788
49000,Utah,57,        Real estate,211168,239094
49000,Utah,58,        Rental and leasing services and lessors of nonfinancial intangible assets,109865,120694
49000,Utah,59,    Professional and business services,4000698,4341212
49000,Utah,60,"      Professional, scientific, and technical services",1895570,2060507
49000,Utah,61,        Legal services,324079,362612
49000,Utah,62,        Computer systems design and related services,467864,542078
49000,Utah,63,"        Miscellaneous professional, scientific, and technical services",1103627,1155817
49000,Utah,64,      Management of companies and enterprises,1020970,1097505
49000,Utah,65,      Administrative and support and waste management and remediation services,1084157,1183200
49000,Utah,66,        Administrative and support services,976546,1077504
49000,Utah,67,        Waste management and remediation services,107611,105696
49000,Utah,68,"    Educational services, health care, and social assistance",2797546,2963271
49000,Utah,69,      Educational services,454156,475038
49000,Utah,70,      Health care and social assistance,2343390,2488232
49000,Utah,71,        Ambulatory health care services,1123389,1176124
49000,Utah,72,        Hospitals,845914,921783
49000,Utah,73,        Nursing and residential care facilities,245547,253922
49000,Utah,74,        Social assistance,128540,136403
49000,Utah,75,"    Arts, entertainment, recreation, accommodation, and food services",1098098,1206019
49000,Utah,76,"      Arts, entertainment, and recreation",199006,228306
49000,Utah,77,"        Performing arts, spectator sports, museums, and related activities",65661,72748
49000,Utah,78,"        Amusement, gambling, and recreation industries",133345,155558
49000,Utah,79,      Accommodation and food services,899091,977713
49000,Utah,80,        Accommodation,239281,266120
49000,Utah,81,        Food services and drinking places,659811,711593
49000,Utah,82,    Other services (except government and government enterprises),1372470,1525633
49000,Utah,83,  Government and government enterprises,6698691,7040149
49000,Utah,84,    Federal civilian,1540938,1577800
49000,Utah,85,    Military,326570,329781
49000,Utah,86,    State and local,4831183,5132568
49000,Utah,,Addenda:,,
49000,Utah,87,Natural resources and mining,550194,551916
49000,Utah,88,Trade,4275939,4522424
49000,Utah,89,Transportation and utilities,1841001,1974370
49000,Utah,90,Private goods-producing industries 2/,7525028,7932655
49000,Utah,91,Private services-providing industries 3/,18403075,20060134
50000,Vermont,1,All industry total,8865977,9457958
50000,Vermont,2,  Private industries,7209646,7730884
50000,Vermont,3,"    Agriculture, forestry, fishing, and hunting",69509,72487
50000,Vermont,4,      Farms,53090,55224
50000,Vermont,5,"      Forestry, fishing, and related activities",16418,17264
50000,Vermont,6,"    Mining, quarrying, and oil and gas extraction",30253,33849
50000,Vermont,7,      Oil and gas extraction,(T),(T)
50000,Vermont,8,      Mining (except oil and gas),29867,33439
50000,Vermont,9,      Support activities for mining,(T),(T)
50000,Vermont,10,    Utilities,115729,125288
50000,Vermont,11,    Construction,424436,468708
50000,Vermont,12,    Manufacturing,1834499,1932768
50000,Vermont,13,      Durable goods manufacturing,1366715,1451542
50000,Vermont,14,        Wood product manufacturing,98026,101234
50000,Vermont,15,        Nonmetallic mineral product manufacturing,75989,86023
50000,Vermont,16,        Primary metal manufacturing,17105,11519
50000,Vermont,17,        Fabricated metal product manufacturing,133910,143132
50000,Vermont,18,        Machinery manufacturing,182317,201781
50000,Vermont,19,        Computer and electronic product manufacturing,502143,513636
50000,Vermont,20,"        Electrical equipment, appliance, and component manufacturing",46148,51557
50000,Vermont,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",27023,38465
50000,Vermont,22,        Other transportation equipment manufacturing,137059,146499
50000,Vermont,23,        Furniture and related product manufacturing,76429,83946
50000,Vermont,24,        Miscellaneous manufacturing,70565,73751
50000,Vermont,25,      Nondurable goods manufacturing,467784,481226
50000,Vermont,26,        Food and beverage and tobacco products manufacturing,130050,132505
50000,Vermont,27,        Textile mills and textile product mills,16712,18400
50000,Vermont,28,"        Apparel, leather, and allied product manufacturing",21096,18769
50000,Vermont,29,        Paper manufacturing,91956,88577
50000,Vermont,30,        Printing and related support activities,101030,104031
50000,Vermont,31,        Petroleum and coal products manufacturing,(T),(T)
50000,Vermont,32,        Chemical manufacturing,37525,42272
50000,Vermont,33,        Plastics and rubber products manufacturing,66244,73171
50000,Vermont,34,    Wholesale trade,390109,401092
50000,Vermont,35,    Retail trade,798445,844359
50000,Vermont,36,    Transportation and warehousing,233337,247400
50000,Vermont,37,      Air transportation,(T),12134
50000,Vermont,38,      Rail transportation,11796,12474
50000,Vermont,39,      Water transportation,(T),(T)
50000,Vermont,40,      Truck transportation,102936,106982
50000,Vermont,41,      Transit and ground passenger transportation,21265,26159
50000,Vermont,42,      Pipeline transportation,(T),(T)
50000,Vermont,43,      Other transportation and support activities,51793,53128
50000,Vermont,44,      Warehousing and storage,31567,34641
50000,Vermont,45,    Information,233334,258784
50000,Vermont,46,      Publishing industries (except Internet),80391,89091
50000,Vermont,47,      Motion picture and sound recording industries,(T),7325
50000,Vermont,48,      Broadcasting (except Internet) and telecommunications,128609,141511
50000,Vermont,49,"      Data processing, hosting, and other information services",16421,20857
50000,Vermont,50,"    Finance, insurance, real estate, rental, and leasing",474696,510230
50000,Vermont,51,      Finance and insurance,406095,433456
50000,Vermont,52,"        Monetary Authorities- central bank, credit intermediation, and related services",144163,159941
50000,Vermont,53,"        Securities, commodity contracts, and other financial investments and related activities",63756,75637
50000,Vermont,54,        Insurance carriers and related activities,194765,196087
50000,Vermont,55,"        Funds, trusts, and other financial vehicles",(T),(T)
50000,Vermont,56,      Real estate and rental and leasing,68601,76773
50000,Vermont,57,        Real estate,43227,47654
50000,Vermont,58,        Rental and leasing services and lessors of nonfinancial intangible assets,25374,29120
50000,Vermont,59,    Professional and business services,721768,822103
50000,Vermont,60,"      Professional, scientific, and technical services",466856,531610
50000,Vermont,61,        Legal services,98860,112741
50000,Vermont,62,        Computer systems design and related services,89643,116066
50000,Vermont,63,"        Miscellaneous professional, scientific, and technical services",278354,302803
50000,Vermont,64,      Management of companies and enterprises,98752,107792
50000,Vermont,65,      Administrative and support and waste management and remediation services,156160,182702
50000,Vermont,66,        Administrative and support services,134487,157638
50000,Vermont,67,        Waste management and remediation services,21673,25063
50000,Vermont,68,"    Educational services, health care, and social assistance",1157314,1222325
50000,Vermont,69,      Educational services,261924,282947
50000,Vermont,70,      Health care and social assistance,895390,939378
50000,Vermont,71,        Ambulatory health care services,380504,410784
50000,Vermont,72,        Hospitals,309771,316686
50000,Vermont,73,        Nursing and residential care facilities,129853,129262
50000,Vermont,74,        Social assistance,75263,82646
50000,Vermont,75,"    Arts, entertainment, recreation, accommodation, and food services",469960,510448
50000,Vermont,76,"      Arts, entertainment, and recreation",50694,57544
50000,Vermont,77,"        Performing arts, spectator sports, museums, and related activities",21314,25904
50000,Vermont,78,"        Amusement, gambling, and recreation industries",29380,31640
50000,Vermont,79,      Accommodation and food services,419266,452904
50000,Vermont,80,        Accommodation,206174,225275
50000,Vermont,81,        Food services and drinking places,213092,227629
50000,Vermont,82,    Other services (except government and government enterprises),256256,281043
50000,Vermont,83,  Government and government enterprises,1656331,1727075
50000,Vermont,84,    Federal civilian,276409,288369
50000,Vermont,85,    Military,52950,53315
50000,Vermont,86,    State and local,1326972,1385391
50000,Vermont,,Addenda:,,
50000,Vermont,87,Natural resources and mining,99762,106337
50000,Vermont,88,Trade,1188554,1245451
50000,Vermont,89,Transportation and utilities,349066,372687
50000,Vermont,90,Private goods-producing industries 2/,2358697,2507812
50000,Vermont,91,Private services-providing industries 3/,4850949,5223071
51000,Virginia,1,All industry total,125347436,135293450
51000,Virginia,2,  Private industries,92643671,101702954
51000,Virginia,3,"    Agriculture, forestry, fishing, and hunting",313359,340467
51000,Virginia,4,      Farms,174221,193664
51000,Virginia,5,"      Forestry, fishing, and related activities",139137,146803
51000,Virginia,6,"    Mining, quarrying, and oil and gas extraction",512077,488529
51000,Virginia,7,      Oil and gas extraction,22270,26472
51000,Virginia,8,      Mining (except oil and gas),471199,438303
51000,Virginia,9,      Support activities for mining,18609,23755
51000,Virginia,10,    Utilities,784967,811964
51000,Virginia,11,    Construction,6633593,7030435
51000,Virginia,12,    Manufacturing,14751296,15486145
51000,Virginia,13,      Durable goods manufacturing,8131051,8709326
51000,Virginia,14,        Wood product manufacturing,611119,652689
51000,Virginia,15,        Nonmetallic mineral product manufacturing,413842,426202
51000,Virginia,16,        Primary metal manufacturing,344930,367220
51000,Virginia,17,        Fabricated metal product manufacturing,790278,809054
51000,Virginia,18,        Machinery manufacturing,882076,933773
51000,Virginia,19,        Computer and electronic product manufacturing,1462155,1572602
51000,Virginia,20,"        Electrical equipment, appliance, and component manufacturing",608388,546000
51000,Virginia,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",774596,1031582
51000,Virginia,22,        Other transportation equipment manufacturing,1210236,1283054
51000,Virginia,23,        Furniture and related product manufacturing,702890,734792
51000,Virginia,24,        Miscellaneous manufacturing,330540,352358
51000,Virginia,25,      Nondurable goods manufacturing,6620245,6776819
51000,Virginia,26,        Food and beverage and tobacco products manufacturing,1748897,1777529
51000,Virginia,27,        Textile mills and textile product mills,713033,716434
51000,Virginia,28,"        Apparel, leather, and allied product manufacturing",484254,428406
51000,Virginia,29,        Paper manufacturing,781460,797366
51000,Virginia,30,        Printing and related support activities,741842,773976
51000,Virginia,31,        Petroleum and coal products manufacturing,55021,52565
51000,Virginia,32,        Chemical manufacturing,1250553,1294017
51000,Virginia,33,        Plastics and rubber products manufacturing,845184,936526
51000,Virginia,34,    Wholesale trade,5425539,5730039
51000,Virginia,35,    Retail trade,8380376,8945020
51000,Virginia,36,    Transportation and warehousing,4044956,4515839
51000,Virginia,37,      Air transportation,885222,1052722
51000,Virginia,38,      Rail transportation,471756,519270
51000,Virginia,39,      Water transportation,29908,67488
51000,Virginia,40,      Truck transportation,1073799,1165895
51000,Virginia,41,      Transit and ground passenger transportation,160567,176435
51000,Virginia,42,      Pipeline transportation,34940,31115
51000,Virginia,43,      Other transportation and support activities,890768,962302
51000,Virginia,44,      Warehousing and storage,497996,540611
51000,Virginia,45,    Information,5713138,7084951
51000,Virginia,46,      Publishing industries (except Internet),1436575,1574509
51000,Virginia,47,      Motion picture and sound recording industries,145903,154109
51000,Virginia,48,      Broadcasting (except Internet) and telecommunications,2765000,3487545
51000,Virginia,49,"      Data processing, hosting, and other information services",1365660,1868788
51000,Virginia,50,"    Finance, insurance, real estate, rental, and leasing",7169261,7991338
51000,Virginia,51,      Finance and insurance,5612720,6265029
51000,Virginia,52,"        Monetary Authorities- central bank, credit intermediation, and related services",2727160,3185213
51000,Virginia,53,"        Securities, commodity contracts, and other financial investments and related activities",1005719,1088647
51000,Virginia,54,        Insurance carriers and related activities,1874098,1985569
51000,Virginia,55,"        Funds, trusts, and other financial vehicles",5743,5601
51000,Virginia,56,      Real estate and rental and leasing,1556540,1726308
51000,Virginia,57,        Real estate,1119856,1239061
51000,Virginia,58,        Rental and leasing services and lessors of nonfinancial intangible assets,436685,487247
51000,Virginia,59,    Professional and business services,20429411,23309435
51000,Virginia,60,"      Professional, scientific, and technical services",12761785,14741193
51000,Virginia,61,        Legal services,1125635,1216761
51000,Virginia,62,        Computer systems design and related services,4648738,5759403
51000,Virginia,63,"        Miscellaneous professional, scientific, and technical services",6987411,7765029
51000,Virginia,64,      Management of companies and enterprises,3847748,4303232
51000,Virginia,65,      Administrative and support and waste management and remediation services,3819878,4265011
51000,Virginia,66,        Administrative and support services,3576024,4007826
51000,Virginia,67,        Waste management and remediation services,243854,257185
51000,Virginia,68,"    Educational services, health care, and social assistance",9894775,10555668
51000,Virginia,69,      Educational services,1167726,1215955
51000,Virginia,70,      Health care and social assistance,8727049,9339714
51000,Virginia,71,        Ambulatory health care services,4474667,4766738
51000,Virginia,72,        Hospitals,2681306,2893690
51000,Virginia,73,        Nursing and residential care facilities,937682,984232
51000,Virginia,74,        Social assistance,633394,695053
51000,Virginia,75,"    Arts, entertainment, recreation, accommodation, and food services",4029480,4448462
51000,Virginia,76,"      Arts, entertainment, and recreation",778504,874578
51000,Virginia,77,"        Performing arts, spectator sports, museums, and related activities",324442,357362
51000,Virginia,78,"        Amusement, gambling, and recreation industries",454062,517216
51000,Virginia,79,      Accommodation and food services,3250976,3573885
51000,Virginia,80,        Accommodation,848771,939147
51000,Virginia,81,        Food services and drinking places,2402205,2634738
51000,Virginia,82,    Other services (except government and government enterprises),4561445,4964662
51000,Virginia,83,  Government and government enterprises,32703765,33590496
51000,Virginia,84,    Federal civilian,10123556,10177372
51000,Virginia,85,    Military,6852641,6760173
51000,Virginia,86,    State and local,15727568,16652951
51000,Virginia,,Addenda:,,
51000,Virginia,87,Natural resources and mining,825436,828997
51000,Virginia,88,Trade,13805915,14675059
51000,Virginia,89,Transportation and utilities,4829923,5327802
51000,Virginia,90,Private goods-producing industries 2/,22210324,23345576
51000,Virginia,91,Private services-providing industries 3/,70433347,78357378
53000,Washington,1,All industry total,104319357,115293073
53000,Washington,2,  Private industries,82583896,92565894
53000,Washington,3,"    Agriculture, forestry, fishing, and hunting",1678553,1720276
53000,Washington,4,      Farms,972446,1018963
53000,Washington,5,"      Forestry, fishing, and related activities",706107,701313
53000,Washington,6,"    Mining, quarrying, and oil and gas extraction",209043,208746
53000,Washington,7,      Oil and gas extraction,(T),2105
53000,Washington,8,      Mining (except oil and gas),189203,195758
53000,Washington,9,      Support activities for mining,16098,10883
53000,Washington,10,    Utilities,327296,319239
53000,Washington,11,    Construction,5908993,6455718
53000,Washington,12,    Manufacturing,17908508,19257875
53000,Washington,13,      Durable goods manufacturing,13757844,14919022
53000,Washington,14,        Wood product manufacturing,854658,851307
53000,Washington,15,        Nonmetallic mineral product manufacturing,367003,385979
53000,Washington,16,        Primary metal manufacturing,625877,677323
53000,Washington,17,        Fabricated metal product manufacturing,772314,801802
53000,Washington,18,        Machinery manufacturing,655119,698375
53000,Washington,19,        Computer and electronic product manufacturing,1849941,2240663
53000,Washington,20,"        Electrical equipment, appliance, and component manufacturing",152153,175742
53000,Washington,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",215993,279080
53000,Washington,22,        Other transportation equipment manufacturing,7551815,7998904
53000,Washington,23,        Furniture and related product manufacturing,241762,286462
53000,Washington,24,        Miscellaneous manufacturing,471210,523383
53000,Washington,25,      Nondurable goods manufacturing,4150664,4338853
53000,Washington,26,        Food and beverage and tobacco products manufacturing,1531800,1559385
53000,Washington,27,        Textile mills and textile product mills,144491,164797
53000,Washington,28,"        Apparel, leather, and allied product manufacturing",138184,149286
53000,Washington,29,        Paper manufacturing,926453,966620
53000,Washington,30,        Printing and related support activities,476686,482750
53000,Washington,31,        Petroleum and coal products manufacturing,193882,199561
53000,Washington,32,        Chemical manufacturing,378838,420901
53000,Washington,33,        Plastics and rubber products manufacturing,360330,395554
53000,Washington,34,    Wholesale trade,5675440,6037344
53000,Washington,35,    Retail trade,7481949,8225170
53000,Washington,36,    Transportation and warehousing,3627902,3925876
53000,Washington,37,      Air transportation,696548,781644
53000,Washington,38,      Rail transportation,345794,354652
53000,Washington,39,      Water transportation,206798,200336
53000,Washington,40,      Truck transportation,840082,910739
53000,Washington,41,      Transit and ground passenger transportation,106285,124248
53000,Washington,42,      Pipeline transportation,12554,14080
53000,Washington,43,      Other transportation and support activities,1129432,1216105
53000,Washington,44,      Warehousing and storage,290407,324073
53000,Washington,45,    Information,7494709,10731781
53000,Washington,46,      Publishing industries (except Internet),5556141,8561398
53000,Washington,47,      Motion picture and sound recording industries,110465,129742
53000,Washington,48,      Broadcasting (except Internet) and telecommunications,1662580,1832395
53000,Washington,49,"      Data processing, hosting, and other information services",165522,208246
53000,Washington,50,"    Finance, insurance, real estate, rental, and leasing",5758629,6693255
53000,Washington,51,      Finance and insurance,4530766,5314447
53000,Washington,52,"        Monetary Authorities- central bank, credit intermediation, and related services",1746246,2143981
53000,Washington,53,"        Securities, commodity contracts, and other financial investments and related activities",808919,975955
53000,Washington,54,        Insurance carriers and related activities,1959976,2181293
53000,Washington,55,"        Funds, trusts, and other financial vehicles",15626,13219
53000,Washington,56,      Real estate and rental and leasing,1227862,1378808
53000,Washington,57,        Real estate,887264,1000489
53000,Washington,58,        Rental and leasing services and lessors of nonfinancial intangible assets,340598,378319
53000,Washington,59,    Professional and business services,11082727,12271357
53000,Washington,60,"      Professional, scientific, and technical services",6060409,6854477
53000,Washington,61,        Legal services,995335,1058823
53000,Washington,62,        Computer systems design and related services,1244042,1586455
53000,Washington,63,"        Miscellaneous professional, scientific, and technical services",3821032,4209199
53000,Washington,64,      Management of companies and enterprises,1744653,1887570
53000,Washington,65,      Administrative and support and waste management and remediation services,3277664,3529310
53000,Washington,66,        Administrative and support services,2622554,2866954
53000,Washington,67,        Waste management and remediation services,655110,662356
53000,Washington,68,"    Educational services, health care, and social assistance",8835319,9448484
53000,Washington,69,      Educational services,746430,840178
53000,Washington,70,      Health care and social assistance,8088890,8608306
53000,Washington,71,        Ambulatory health care services,4075617,4224470
53000,Washington,72,        Hospitals,2209852,2486994
53000,Washington,73,        Nursing and residential care facilities,1076220,1112369
53000,Washington,74,        Social assistance,727201,784473
53000,Washington,75,"    Arts, entertainment, recreation, accommodation, and food services",3603643,4034778
53000,Washington,76,"      Arts, entertainment, and recreation",755800,875004
53000,Washington,77,"        Performing arts, spectator sports, museums, and related activities",378085,420000
53000,Washington,78,"        Amusement, gambling, and recreation industries",377715,455004
53000,Washington,79,      Accommodation and food services,2847843,3159774
53000,Washington,80,        Accommodation,548732,605426
53000,Washington,81,        Food services and drinking places,2299111,2554348
53000,Washington,82,    Other services (except government and government enterprises),2991186,3235994
53000,Washington,83,  Government and government enterprises,21735461,22727179
53000,Washington,84,    Federal civilian,3692240,3762170
53000,Washington,85,    Military,2473558,2389141
53000,Washington,86,    State and local,15569663,16575868
53000,Washington,,Addenda:,,
53000,Washington,87,Natural resources and mining,1887596,1929022
53000,Washington,88,Trade,13157389,14262513
53000,Washington,89,Transportation and utilities,3955198,4245115
53000,Washington,90,Private goods-producing industries 2/,25705096,27642616
53000,Washington,91,Private services-providing industries 3/,56878799,64923278
54000,West Virginia,1,All industry total,21794814,22607452
54000,West Virginia,2,  Private industries,16942910,17633763
54000,West Virginia,3,"    Agriculture, forestry, fishing, and hunting",64888,73310
54000,West Virginia,4,      Farms,27133,30359
54000,West Virginia,5,"      Forestry, fishing, and related activities",37755,42951
54000,West Virginia,6,"    Mining, quarrying, and oil and gas extraction",1399801,1396813
54000,West Virginia,7,      Oil and gas extraction,83096,74807
