"SAEXP2 Per capita personal consumption expenditures (PCE) by state 1/"
"(Dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2010","2011","2012","2013","2014","2015","2016","2017"
"41000","Oregon","2","  Goods",10579,11039,11282,11658,12120,12331,12462,12885
"41000","Oregon","3","    Durable goods",3367,3444,3556,3745,3938,4139,4284,4531
"41000","Oregon","4","      Motor vehicles and parts",956,977,1045,1102,1158,1254,1304,1377
"41000","Oregon","5","      Furnishings and durable household equipment",853,849,877,930,985,1032,1076,1152
"41000","Oregon","6","      Recreational goods and vehicles",1112,1142,1145,1207,1263,1314,1363,1451
"41000","Oregon","7","      Other durable goods",447,476,489,506,531,538,541,551
"41000","Oregon","8","    Nondurable goods",7212,7595,7726,7913,8182,8193,8178,8354
"41000","Oregon","9","      Food and beverages purchased for off-premises consumption",2983,3077,3140,3222,3371,3472,3470,3523
"41000","Oregon","10","      Clothing and footwear",942,989,1024,1038,1061,1084,1103,1129
"41000","Oregon","11","      Gasoline and other energy goods",987,1159,1146,1139,1079,825,723,804
"41000","Oregon","12","      Other nondurable goods",2300,2370,2416,2513,2672,2811,2883,2899
"41000","Oregon","13","  Services",21548,22290,22772,23381,24440,25721,26824,27920
"41000","Oregon","14","    Household consumption expenditures (for services)",20596,21253,21640,22194,23215,24481,25496,26572
"41000","Oregon","15","    Housing and utilities",6655,6871,6949,7115,7330,7620,7822,8062
"41000","Oregon","16","    Health care",5277,5448,5561,5710,6077,6581,6881,7181
"41000","Oregon","17","    Transportation services",1034,1079,1114,1173,1238,1264,1337,1400
"41000","Oregon","18","    Recreation services",1410,1432,1516,1560,1635,1723,1820,1924
"41000","Oregon","19","    Food services and accommodations",2046,2125,2222,2319,2456,2659,2765,2878
"41000","Oregon","20","    Financial services and insurance",1990,2075,2051,2100,2199,2289,2363,2513
"41000","Oregon","21","    Other services",2184,2223,2226,2217,2281,2346,2508,2614
"41000","Oregon","22","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",952,1037,1132,1187,1225,1239,1328,1348
"41000","Oregon","23","  Gross output of nonprofit institutions",3541,3737,3936,4041,4191,4416,4654,4778
"41000","Oregon","24","  Less: Receipts from sales of goods and services by nonprofit institutions",2589,2700,2804,2854,2966,3177,3326,3430
"42000","Pennsylvania","1","Per capita personal consumption expenditures",35267,36561,37222,37997,39152,40252,41370,42819
"42000","Pennsylvania","2","  Goods",11074,11632,11826,11988,12156,12178,12299,12586
"42000","Pennsylvania","3","    Durable goods",3417,3560,3666,3756,3829,3950,4029,4170
"42000","Pennsylvania","4","      Motor vehicles and parts",1176,1234,1300,1351,1405,1481,1499,1532
"42000","Pennsylvania","5","      Furnishings and durable household equipment",774,789,802,811,815,845,882,922
"42000","Pennsylvania","6","      Recreational goods and vehicles",977,1012,1036,1059,1062,1076,1093,1140
"42000","Pennsylvania","7","      Other durable goods",490,525,528,535,547,548,554,577
"42000","Pennsylvania","8","    Nondurable goods",7657,8072,8160,8232,8326,8228,8270,8416
"42000","Pennsylvania","9","      Food and beverages purchased for off-premises consumption",2606,2656,2724,2723,2725,2747,2773,2784
"42000","Pennsylvania","10","      Clothing and footwear",1004,1042,1044,1051,1060,1064,1068,1066
"42000","Pennsylvania","11","      Gasoline and other energy goods",1192,1441,1421,1376,1322,1027,927,995
"42000","Pennsylvania","12","      Other nondurable goods",2856,2932,2971,3083,3218,3391,3503,3571
"42000","Pennsylvania","13","  Services",24193,24929,25396,26009,26997,28074,29070,30233
"42000","Pennsylvania","14","    Household consumption expenditures (for services)",22690,23381,23814,24380,25317,26386,27289,28397
"42000","Pennsylvania","15","    Housing and utilities",5473,5633,5760,5977,6276,6563,6807,7059
"42000","Pennsylvania","16","    Health care",6204,6426,6580,6675,6911,7250,7515,7805
"42000","Pennsylvania","17","    Transportation services",1098,1165,1193,1242,1293,1343,1372,1404
"42000","Pennsylvania","18","    Recreation services",1634,1641,1721,1797,1823,1923,1994,2062
"42000","Pennsylvania","19","    Food services and accommodations",1878,1976,2073,2148,2225,2338,2408,2431
"42000","Pennsylvania","20","    Financial services and insurance",3106,3213,3147,3180,3311,3406,3450,3693
"42000","Pennsylvania","21","    Other services",3298,3327,3340,3362,3478,3562,3744,3944
"42000","Pennsylvania","22","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",1503,1547,1582,1629,1680,1688,1782,1836
"42000","Pennsylvania","23","  Gross output of nonprofit institutions",4403,4489,4571,4679,4831,4964,5146,5349
"42000","Pennsylvania","24","  Less: Receipts from sales of goods and services by nonprofit institutions",2900,2941,2989,3050,3151,3276,3364,3512
"44000","Rhode Island","1","Per capita personal consumption expenditures",35505,36576,37253,38099,39536,40878,41934,43193
"44000","Rhode Island","2","  Goods",10069,10428,10636,10874,11313,11486,11809,12348
"44000","Rhode Island","3","    Durable goods",2784,2865,2924,3029,3175,3290,3401,3565
"44000","Rhode Island","4","      Motor vehicles and parts",949,973,995,1049,1132,1168,1168,1203
"44000","Rhode Island","5","      Furnishings and durable household equipment",620,635,658,677,705,734,786,857
"44000","Rhode Island","6","      Recreational goods and vehicles",736,749,747,766,768,783,809,833
"44000","Rhode Island","7","      Other durable goods",480,509,524,538,570,605,637,672
"44000","Rhode Island","8","    Nondurable goods",7285,7562,7712,7845,8137,8196,8408,8783
"44000","Rhode Island","9","      Food and beverages purchased for off-premises consumption",2568,2633,2692,2738,2826,2870,2935,2966
"44000","Rhode Island","10","      Clothing and footwear",832,858,907,908,919,931,938,944
"44000","Rhode Island","11","      Gasoline and other energy goods",910,1084,1054,1059,1036,795,701,752
"44000","Rhode Island","12","      Other nondurable goods",2975,2988,3059,3140,3357,3599,3834,4123
"44000","Rhode Island","13","  Services",25436,26148,26617,27225,28223,29393,30125,30845
"44000","Rhode Island","14","    Household consumption expenditures (for services)",23852,24520,24918,25455,26443,27603,28261,28924
"44000","Rhode Island","15","    Housing and utilities",7260,7433,7533,7715,7993,8399,8538,8760
"44000","Rhode Island","16","    Health care",6336,6481,6613,6664,6922,7214,7310,7429
"44000","Rhode Island","17","    Transportation services",907,969,990,1042,1084,1130,1171,1215
"44000","Rhode Island","18","    Recreation services",1439,1444,1498,1548,1607,1659,1701,1769
"44000","Rhode Island","19","    Food services and accommodations",2351,2462,2583,2695,2847,3038,3198,3262
"44000","Rhode Island","20","    Financial services and insurance",2290,2407,2439,2507,2623,2755,2803,2928
"44000","Rhode Island","21","    Other services",3268,3324,3263,3284,3367,3407,3541,3562
"44000","Rhode Island","22","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",1584,1628,1698,1769,1780,1789,1864,1921
"44000","Rhode Island","23","  Gross output of nonprofit institutions",4515,4628,4761,4922,4973,5080,5187,5389
"44000","Rhode Island","24","  Less: Receipts from sales of goods and services by nonprofit institutions",2931,3000,3063,3152,3193,3291,3324,3468
"45000","South Carolina","1","Per capita personal consumption expenditures",27898,28813,29405,30182,31142,31861,32748,33692
"45000","South Carolina","2","  Goods",10513,11020,11262,11531,11747,11578,11667,11924
"45000","South Carolina","3","    Durable goods",2969,3032,3144,3295,3399,3529,3644,3746
"45000","South Carolina","4","      Motor vehicles and parts",1064,1103,1191,1256,1296,1375,1405,1425
"45000","South Carolina","5","      Furnishings and durable household equipment",671,671,688,724,751,773,807,834
"45000","South Carolina","6","      Recreational goods and vehicles",748,753,756,788,803,818,859,887
"45000","South Carolina","7","      Other durable goods",486,504,509,526,550,563,573,600
"45000","South Carolina","8","    Nondurable goods",7544,7988,8119,8236,8348,8049,8023,8178
"45000","South Carolina","9","      Food and beverages purchased for off-premises consumption",2622,2649,2666,2720,2810,2812,2813,2799
"45000","South Carolina","10","      Clothing and footwear",985,1008,1021,1021,1039,1050,1082,1116
"45000","South Carolina","11","      Gasoline and other energy goods",1394,1717,1744,1705,1598,1184,1046,1125
"45000","South Carolina","12","      Other nondurable goods",2543,2615,2688,2790,2901,3002,3083,3138
"45000","South Carolina","13","  Services",17385,17794,18142,18651,19395,20283,21081,21768
"45000","South Carolina","14","    Household consumption expenditures (for services)",16928,17306,17590,18043,18748,19660,20410,21090
"45000","South Carolina","15","    Housing and utilities",4650,4745,4833,4973,5197,5422,5656,5795
"45000","South Carolina","16","    Health care",4832,4922,4961,5088,5296,5605,5789,5899
"45000","South Carolina","17","    Transportation services",558,582,584,611,644,679,719,749
"45000","South Carolina","18","    Recreation services",986,995,1038,1084,1119,1205,1253,1356
"45000","South Carolina","19","    Food services and accommodations",2034,2112,2204,2253,2317,2466,2571,2601
"45000","South Carolina","20","    Financial services and insurance",1716,1790,1838,1922,2014,2078,2100,2275
"45000","South Carolina","21","    Other services",2152,2161,2132,2112,2161,2206,2323,2416
"45000","South Carolina","22","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",457,487,552,608,646,623,671,678
"45000","South Carolina","23","  Gross output of nonprofit institutions",2844,2823,2840,2918,3047,3122,3227,3316
"45000","South Carolina","24","  Less: Receipts from sales of goods and services by nonprofit institutions",2387,2336,2288,2310,2401,2499,2556,2638
"46000","South Dakota","1","Per capita personal consumption expenditures",33131,34672,35930,37178,38437,39689,41078,42558
"46000","South Dakota","2","  Goods",11773,12450,12801,13130,13541,13468,13540,13865
"46000","South Dakota","3","    Durable goods",4220,4298,4473,4692,4911,5116,5166,5287
"46000","South Dakota","4","      Motor vehicles and parts",1642,1670,1747,1811,1950,2033,2032,2060
"46000","South Dakota","5","      Furnishings and durable household equipment",817,838,884,926,949,995,1013,1031
"46000","South Dakota","6","      Recreational goods and vehicles",1044,1062,1101,1164,1199,1262,1291,1350
"46000","South Dakota","7","      Other durable goods",717,728,741,790,814,827,831,845
"46000","South Dakota","8","    Nondurable goods",7553,8152,8328,8437,8630,8352,8373,8577
"46000","South Dakota","9","      Food and beverages purchased for off-premises consumption",2487,2601,2638,2671,2783,2878,2971,2959
"46000","South Dakota","10","      Clothing and footwear",868,888,913,915,939,970,998,1004
"46000","South Dakota","11","      Gasoline and other energy goods",1849,2219,2254,2265,2213,1715,1525,1675
"46000","South Dakota","12","      Other nondurable goods",2349,2444,2523,2586,2694,2789,2879,2939
"46000","South Dakota","13","  Services",21358,22222,23129,24048,24896,26221,27538,28694
"46000","South Dakota","14","    Household consumption expenditures (for services)",20282,21066,21868,22717,23557,24891,26139,27264
"46000","South Dakota","15","    Housing and utilities",4446,4589,4927,5126,5177,5549,5825,5791
"46000","South Dakota","16","    Health care",6604,6859,7022,7424,7708,8069,8463,8989
"46000","South Dakota","17","    Transportation services",771,810,827,868,905,939,991,1041
"46000","South Dakota","18","    Recreation services",1244,1236,1282,1322,1349,1442,1468,1509
"46000","South Dakota","19","    Food services and accommodations",2123,2170,2226,2276,2370,2533,2606,2608
"46000","South Dakota","20","    Financial services and insurance",2958,3274,3474,3659,3985,4291,4632,5112
"46000","South Dakota","21","    Other services",2136,2127,2110,2042,2063,2069,2153,2215
"46000","South Dakota","22","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",1077,1156,1260,1331,1340,1330,1399,1430
"46000","South Dakota","23","  Gross output of nonprofit institutions",3338,3496,3735,3821,3939,4038,4236,4368
"46000","South Dakota","24","  Less: Receipts from sales of goods and services by nonprofit institutions",2262,2340,2474,2490,2599,2708,2836,2938
"47000","Tennessee","1","Per capita personal consumption expenditures",28307,29358,30010,30376,31537,32493,33579,34905
"47000","Tennessee","2","  Goods",10464,11051,11256,11325,11640,11618,11834,12196
"47000","Tennessee","3","    Durable goods",3146,3246,3354,3430,3577,3756,3890,4034
"47000","Tennessee","4","      Motor vehicles and parts",1131,1198,1283,1310,1404,1527,1576,1601
"47000","Tennessee","5","      Furnishings and durable household equipment",725,734,746,778,801,840,891,943
"47000","Tennessee","6","      Recreational goods and vehicles",859,860,860,880,898,908,943,988
"47000","Tennessee","7","      Other durable goods",431,454,465,462,475,481,479,502
"47000","Tennessee","8","    Nondurable goods",7318,7805,7902,7894,8063,7862,7945,8162
"47000","Tennessee","9","      Food and beverages purchased for off-premises consumption",2527,2655,2678,2677,2751,2743,2798,2826
"47000","Tennessee","10","      Clothing and footwear",915,948,967,967,978,984,988,1002
"47000","Tennessee","11","      Gasoline and other energy goods",1052,1300,1331,1268,1239,928,829,935
"47000","Tennessee","12","      Other nondurable goods",2823,2902,2925,2983,3095,3207,3330,3400
"47000","Tennessee","13","  Services",17843,18307,18754,19051,19897,20875,21744,22709
"47000","Tennessee","14","    Household consumption expenditures (for services)",17413,17837,18240,18509,19333,20328,21163,22122
"47000","Tennessee","15","    Housing and utilities",5039,5139,5173,5263,5465,5649,5896,6090
"47000","Tennessee","16","    Health care",5139,5220,5418,5463,5653,6029,6133,6372
"47000","Tennessee","17","    Transportation services",561,591,599,609,647,691,747,788
"47000","Tennessee","18","    Recreation services",975,982,1024,1047,1109,1185,1236,1333
"47000","Tennessee","19","    Food services and accommodations",1890,1969,2067,2086,2198,2334,2460,2515
"47000","Tennessee","20","    Financial services and insurance",1824,1935,1970,2053,2204,2324,2464,2717
"47000","Tennessee","21","    Other services",1984,2000,1989,1988,2058,2115,2226,2307
"47000","Tennessee","22","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",430,469,514,542,564,547,581,587
"47000","Tennessee","23","  Gross output of nonprofit institutions",2677,2786,2896,2973,3013,3203,3283,3384
"47000","Tennessee","24","  Less: Receipts from sales of goods and services by nonprofit institutions",2248,2317,2382,2431,2448,2655,2701,2797
"48000","Texas","1","Per capita personal consumption expenditures",29955,31372,32469,33203,34528,35372,36214,37486
"48000","Texas","2","  Goods",10567,11287,11773,12004,12374,12333,12365,12694
"48000","Texas","3","    Durable goods",3447,3613,3837,3946,4103,4283,4293,4410
"48000","Texas","4","      Motor vehicles and parts",1362,1446,1632,1695,1795,1882,1854,1880
"48000","Texas","5","      Furnishings and durable household equipment",767,788,798,829,865,916,945,957
"48000","Texas","6","      Recreational goods and vehicles",822,838,850,863,870,895,912,958
"48000","Texas","7","      Other durable goods",496,540,556,558,573,590,582,615
"48000","Texas","8","    Nondurable goods",7121,7675,7936,8058,8272,8051,8072,8284
"48000","Texas","9","      Food and beverages purchased for off-premises consumption",2389,2501,2597,2644,2758,2798,2838,2878
"48000","Texas","10","      Clothing and footwear",1077,1146,1186,1184,1178,1191,1203,1222
"48000","Texas","11","      Gasoline and other energy goods",1133,1425,1476,1484,1461,1077,941,1035
"48000","Texas","12","      Other nondurable goods",2521,2602,2678,2748,2875,2985,3089,3149
"48000","Texas","13","  Services",19388,20084,20696,21199,22153,23039,23849,24792
"48000","Texas","14","    Household consumption expenditures (for services)",18739,19410,19946,20436,21368,22267,23024,23958
"48000","Texas","15","    Housing and utilities",5050,5137,5158,5298,5534,5780,5979,6264
"48000","Texas","16","    Health care",4798,4915,5081,5089,5283,5607,5837,6025
"48000","Texas","17","    Transportation services",810,887,928,982,1043,1044,1051,1093
"48000","Texas","18","    Recreation services",1227,1252,1323,1366,1406,1457,1486,1555
"48000","Texas","19","    Food services and accommodations",2019,2132,2241,2319,2439,2572,2640,2656
"48000","Texas","20","    Financial services and insurance",2415,2593,2670,2808,2989,3119,3233,3465
"48000","Texas","21","    Other services",2419,2494,2544,2573,2674,2688,2798,2900
"48000","Texas","22","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",649,674,750,763,786,772,825,834
"48000","Texas","23","  Gross output of nonprofit institutions",2847,2902,3015,3063,3194,3301,3456,3547
"48000","Texas","24","  Less: Receipts from sales of goods and services by nonprofit institutions",2198,2228,2265,2299,2408,2529,2632,2713
"49000","Utah","1","Per capita personal consumption expenditures",28013,28837,29782,30456,31751,33038,34502,35786
"49000","Utah","2","  Goods",9922,10179,10582,10799,11164,11394,11730,12230
"49000","Utah","3","    Durable goods",3365,3415,3600,3809,3994,4260,4469,4739
"49000","Utah","4","      Motor vehicles and parts",1078,1128,1226,1327,1392,1513,1568,1669
"49000","Utah","5","      Furnishings and durable household equipment",822,799,832,868,903,952,1001,1044
"49000","Utah","6","      Recreational goods and vehicles",973,979,1016,1073,1150,1210,1302,1393
"49000","Utah","7","      Other durable goods",492,509,526,541,549,585,599,633
"49000","Utah","8","    Nondurable goods",6557,6764,6982,6989,7169,7134,7261,7490
"49000","Utah","9","      Food and beverages purchased for off-premises consumption",2404,2399,2395,2387,2499,2527,2588,2601
"49000","Utah","10","      Clothing and footwear",897,916,964,979,968,998,1026,1074
"49000","Utah","11","      Gasoline and other energy goods",1024,1247,1333,1299,1249,956,848,944
"49000","Utah","12","      Other nondurable goods",2232,2202,2290,2324,2453,2652,2799,2871
"49000","Utah","13","  Services",18091,18658,19199,19657,20588,21644,22772,23556
"49000","Utah","14","    Household consumption expenditures (for services)",17478,18035,18508,18948,19852,20924,22044,22825
"49000","Utah","15","    Housing and utilities",5339,5482,5582,5731,5913,6179,6356,6494
"49000","Utah","16","    Health care",4000,4115,4257,4324,4539,4729,5081,5192
"49000","Utah","17","    Transportation services",854,907,931,984,1023,1041,1074,1113
"49000","Utah","18","    Recreation services",1219,1248,1359,1452,1494,1660,1844,1990
"49000","Utah","19","    Food services and accommodations",1638,1708,1797,1848,1956,2107,2166,2206
"49000","Utah","20","    Financial services and insurance",2423,2537,2544,2602,2796,2999,3171,3398
"49000","Utah","21","    Other services",2004,2038,2037,2007,2131,2211,2352,2432
"49000","Utah","22","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",613,623,691,709,736,720,728,731
"49000","Utah","23","  Gross output of nonprofit institutions",2712,2812,3005,3064,3215,3288,3540,3617
"49000","Utah","24","  Less: Receipts from sales of goods and services by nonprofit institutions",2099,2190,2314,2355,2479,2568,2812,2886
"50000","Vermont","1","Per capita personal consumption expenditures",37957,39722,40821,42351,44023,45383,46518,47845
"50000","Vermont","2","  Goods",12802,13540,13765,14263,14778,14714,14867,15356
"50000","Vermont","3","    Durable goods",3663,3784,3892,4100,4295,4442,4580,4798
"50000","Vermont","4","      Motor vehicles and parts",1434,1519,1579,1656,1748,1827,1852,1934
"50000","Vermont","5","      Furnishings and durable household equipment",810,819,845,874,888,909,952,990
"50000","Vermont","6","      Recreational goods and vehicles",1007,1022,1042,1125,1197,1232,1303,1392
"50000","Vermont","7","      Other durable goods",413,424,427,445,461,474,474,482
"50000","Vermont","8","    Nondurable goods",9139,9756,9873,10163,10483,10272,10286,10558
"50000","Vermont","9","      Food and beverages purchased for off-premises consumption",3542,3667,3784,3909,4083,4233,4341,4452
"50000","Vermont","10","      Clothing and footwear",805,809,812,818,823,833,836,842
"50000","Vermont","11","      Gasoline and other energy goods",1966,2319,2239,2209,2149,1607,1400,1520
"50000","Vermont","12","      Other nondurable goods",2827,2960,3039,3227,3428,3600,3709,3743
"50000","Vermont","13","  Services",25154,26182,27056,28088,29245,30669,31651,32490
"50000","Vermont","14","    Household consumption expenditures (for services)",23139,23958,24655,25585,26643,28025,28897,29640
"50000","Vermont","15","    Housing and utilities",6586,6830,7139,7355,7680,8006,8251,8448
"50000","Vermont","16","    Health care",6592,6872,7177,7503,7726,8144,8517,8680
"50000","Vermont","17","    Transportation services",834,886,898,934,988,1034,1078,1105
"50000","Vermont","18","    Recreation services",1514,1501,1517,1596,1621,1706,1736,1801
"50000","Vermont","19","    Food services and accommodations",2318,2427,2524,2653,2814,3028,3089,3185
"50000","Vermont","20","    Financial services and insurance",2121,2233,2271,2405,2553,2728,2755,2821
"50000","Vermont","21","    Other services",3174,3210,3129,3140,3261,3379,3471,3600
"50000","Vermont","22","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",2016,2224,2401,2503,2602,2644,2754,2849
"50000","Vermont","23","  Gross output of nonprofit institutions",4952,5211,5492,5689,5903,6087,6370,6628
"50000","Vermont","24","  Less: Receipts from sales of goods and services by nonprofit institutions",2937,2987,3091,3186,3301,3442,3616,3779
"51000","Virginia","1","Per capita personal consumption expenditures",35912,37005,37995,38515,39712,40893,42178,43551
"51000","Virginia","2","  Goods",11454,11952,12194,12266,12354,12355,12447,12785
"51000","Virginia","3","    Durable goods",3662,3748,3861,3920,3983,4111,4156,4229
"51000","Virginia","4","      Motor vehicles and parts",1260,1287,1365,1394,1437,1517,1546,1556
"51000","Virginia","5","      Furnishings and durable household equipment",855,875,889,903,904,934,943,965
"51000","Virginia","6","      Recreational goods and vehicles",961,974,982,990,995,1000,1006,1033
"51000","Virginia","7","      Other durable goods",586,612,624,632,647,660,661,675
"51000","Virginia","8","    Nondurable goods",7792,8204,8334,8346,8371,8245,8290,8556
"51000","Virginia","9","      Food and beverages purchased for off-premises consumption",2653,2734,2810,2821,2890,2966,3081,3199
"51000","Virginia","10","      Clothing and footwear",1114,1131,1151,1148,1146,1150,1160,1153
"51000","Virginia","11","      Gasoline and other energy goods",1260,1487,1482,1416,1321,977,839,920
"51000","Virginia","12","      Other nondurable goods",2765,2852,2891,2961,3015,3152,3211,3283
"51000","Virginia","13","  Services",24458,25053,25800,26249,27358,28538,29731,30766
"51000","Virginia","14","    Household consumption expenditures (for services)",23790,24355,25004,25453,26504,27721,28808,29826
"51000","Virginia","15","    Housing and utilities",6777,6937,7131,7379,7789,8235,8592,8921
"51000","Virginia","16","    Health care",5076,5237,5433,5488,5687,5981,6238,6460
"51000","Virginia","17","    Transportation services",871,941,970,996,1015,1045,1076,1106
"51000","Virginia","18","    Recreation services",1331,1318,1363,1370,1380,1454,1500,1545
"51000","Virginia","19","    Food services and accommodations",2248,2326,2401,2429,2510,2669,2766,2788
"51000","Virginia","20","    Financial services and insurance",3415,3532,3648,3736,3864,3997,4111,4324
"51000","Virginia","21","    Other services",4072,4063,4058,4055,4259,4339,4525,4683
"51000","Virginia","22","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",668,698,796,796,855,816,923,939
"51000","Virginia","23","  Gross output of nonprofit institutions",3467,3566,3739,3804,3920,4014,4250,4395
"51000","Virginia","24","  Less: Receipts from sales of goods and services by nonprofit institutions",2799,2868,2943,3008,3065,3198,3327,3455
"53000","Washington","1","Per capita personal consumption expenditures",34935,36184,37392,38314,39709,41190,42554,44377
"53000","Washington","2","  Goods",10843,11383,11605,11998,12314,12432,12660,13206
"53000","Washington","3","    Durable goods",3693,3821,3968,4200,4375,4560,4759,5029
"53000","Washington","4","      Motor vehicles and parts",1036,1067,1110,1199,1249,1321,1361,1412
"53000","Washington","5","      Furnishings and durable household equipment",833,828,843,892,924,967,1028,1088
"53000","Washington","6","      Recreational goods and vehicles",1347,1406,1488,1560,1641,1702,1785,1901
"53000","Washington","7","      Other durable goods",477,520,527,548,561,569,585,629
"53000","Washington","8","    Nondurable goods",7150,7562,7637,7798,7939,7872,7901,8177
"53000","Washington","9","      Food and beverages purchased for off-premises consumption",2963,3065,3111,3204,3293,3334,3357,3409
"53000","Washington","10","      Clothing and footwear",918,1003,1021,1041,1045,1047,1056,1070
"53000","Washington","11","      Gasoline and other energy goods",925,1099,1087,1070,1001,758,656,748
"53000","Washington","12","      Other nondurable goods",2344,2395,2418,2484,2600,2733,2831,2949
"53000","Washington","13","  Services",24092,24802,25787,26316,27395,28758,29894,31171
"53000","Washington","14","    Household consumption expenditures (for services)",23075,23681,24506,24962,25992,27369,28465,29723
"53000","Washington","15","    Housing and utilities",7099,7287,7420,7572,7826,8197,8488,8775
"53000","Washington","16","    Health care",5876,6002,6281,6314,6531,6898,7193,7530
"53000","Washington","17","    Transportation services",1270,1341,1385,1449,1505,1574,1652,1721
"53000","Washington","18","    Recreation services",1496,1512,1626,1672,1747,1862,1950,2032
"53000","Washington","19","    Food services and accommodations",2054,2140,2262,2303,2394,2552,2655,2818
"53000","Washington","20","    Financial services and insurance",2448,2532,2560,2680,2850,3016,3023,3160
"53000","Washington","21","    Other services",2832,2868,2972,2971,3138,3270,3504,3686
"53000","Washington","22","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",1017,1120,1281,1354,1403,1389,1428,1448
"53000","Washington","23","  Gross output of nonprofit institutions",3584,3749,3998,4132,4267,4429,4606,4714
"53000","Washington","24","  Less: Receipts from sales of goods and services by nonprofit institutions",2567,2629,2717,2777,2864,3039,3178,3266
"54000","West Virginia","1","Per capita personal consumption expenditures",27902,29274,30204,30713,31642,32590,33592,34758
"54000","West Virginia","2","  Goods",10315,10925,11095,11275,11484,11573,11682,11871
"54000","West Virginia","3","    Durable goods",2912,3013,3137,3219,3276,3372,3425,3498
"54000","West Virginia","4","      Motor vehicles and parts",1177,1240,1344,1377,1408,1455,1466,1473
"54000","West Virginia","5","      Furnishings and durable household equipment",602,609,614,625,633,643,660,671
"54000","West Virginia","6","      Recreational goods and vehicles",715,722,733,757,765,781,797,840
"54000","West Virginia","7","      Other durable goods",418,442,446,460,470,492,502,514
"54000","West Virginia","8","    Nondurable goods",7402,7912,7958,8056,8208,8201,8257,8373
"54000","West Virginia","9","      Food and beverages purchased for off-premises consumption",2523,2610,2628,2667,2702,2748,2807,2857
"54000","West Virginia","10","      Clothing and footwear",746,762,778,796,811,825,842,850
"54000","West Virginia","11","      Gasoline and other energy goods",1242,1543,1542,1528,1459,1143,1019,1082
"54000","West Virginia","12","      Other nondurable goods",2891,2996,3010,3066,3236,3485,3589,3585
"54000","West Virginia","13","  Services",17587,18349,19108,19437,20158,21016,21910,22887
"54000","West Virginia","14","    Household consumption expenditures (for services)",16350,17014,17678,17966,18642,19458,20266,21174
"54000","West Virginia","15","    Housing and utilities",4015,4112,4236,4356,4518,4713,4958,5149
"54000","West Virginia","16","    Health care",5827,5998,6364,6484,6801,7172,7533,7935
"54000","West Virginia","17","    Transportation services",437,456,464,465,477,485,492,510
"54000","West Virginia","18","    Recreation services",801,817,820,824,832,853,865,907
"54000","West Virginia","19","    Food services and accommodations",1818,2075,2221,2216,2258,2370,2391,2386
"54000","West Virginia","20","    Financial services and insurance",1673,1771,1784,1838,1930,2034,2148,2341
"54000","West Virginia","21","    Other services",1778,1786,1788,1782,1826,1833,1879,1946
"54000","West Virginia","22","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",1237,1335,1431,1472,1516,1558,1644,1713
"54000","West Virginia","23","  Gross output of nonprofit institutions",3009,3178,3367,3460,3570,3723,3924,4114
"54000","West Virginia","24","  Less: Receipts from sales of goods and services by nonprofit institutions",1773,1842,1937,1988,2054,2165,2281,2401
"55000","Wisconsin","1","Per capita personal consumption expenditures",32993,34222,34760,35659,36838,37958,39186,40660
"55000","Wisconsin","2","  Goods",10627,11181,11341,11700,12085,12231,12519,13008
"55000","Wisconsin","3","    Durable goods",3370,3441,3502,3684,3884,4077,4228,4420
"55000","Wisconsin","4","      Motor vehicles and parts",1137,1183,1250,1312,1399,1497,1534,1599
"55000","Wisconsin","5","      Furnishings and durable household equipment",759,767,761,793,828,884,934,955
"55000","Wisconsin","6","      Recreational goods and vehicles",1035,1041,1040,1112,1175,1213,1264,1351
"55000","Wisconsin","7","      Other durable goods",439,449,451,467,481,484,496,515
"55000","Wisconsin","8","    Nondurable goods",7257,7741,7839,8016,8201,8154,8291,8588
"55000","Wisconsin","9","      Food and beverages purchased for off-premises consumption",2522,2608,2670,2715,2796,2878,2961,3047
"55000","Wisconsin","10","      Clothing and footwear",857,872,877,891,896,899,912,917
"55000","Wisconsin","11","      Gasoline and other energy goods",1289,1580,1589,1570,1514,1212,1107,1240
"55000","Wisconsin","12","      Other nondurable goods",2589,2680,2703,2840,2996,3165,3310,3384
"55000","Wisconsin","13","  Services",22365,23041,23419,23959,24753,25727,26667,27652
"55000","Wisconsin","14","    Household consumption expenditures (for services)",21011,21582,21859,22320,23113,24058,24918,25853
"55000","Wisconsin","15","    Housing and utilities",5609,5744,5851,6004,6254,6406,6597,6796
"55000","Wisconsin","16","    Health care",6381,6563,6631,6707,6894,7281,7559,7818
"55000","Wisconsin","17","    Transportation services",952,980,981,1026,1078,1118,1167,1218
